Parking;Stay1;Start Date 1 ;Start Hour 1 ;End Date 1 ;End Hour 1;Stay2;Start Date 2 ;Start Hour 2 ;End Date 2 ;End Hour 2;Stay3;Start Date 3 ;Start Hour 3 ;End Date 3 ;End Hour 3;Stay4;Start Date 4 ;Start Hour 4 ;End Date 4 ;End Hour 4
J21;2309895;25/06/2016;19:40;27/06/2016;07:15;
J20;2311913;26/06/2016;12:25;26/06/2016;13:45;2311919;26/06/2016;20:15;26/06/2016;21:00;2311929;26/06/2016;10:20;26/06/2016;11:10;2309810;26/06/2016;22:20;26/06/2016;22:50;2311699;26/06/2016;06:15;26/06/2016;07:15;2311758;26/06/2016;15:40;26/06/2016;16:20;2311782;26/06/2016;09:00;26/06/2016;09:40;2311802;26/06/2016;17:40;26/06/2016;18:35;2311856;26/06/2016;07:55;26/06/2016;08:35;
J30;2311940;25/06/2016;20:00;26/06/2016;07:15;2309520;26/06/2016;22:05;26/06/2016;23:05;2311626;26/06/2016;07:55;26/06/2016;08:35;2311666;26/06/2016;09:20;26/06/2016;10:15;2311688;26/06/2016;12:30;26/06/2016;13:15;2311785;26/06/2016;16:45;26/06/2016;17:20;2311845;26/06/2016;20:00;26/06/2016;20:45;
J31;2311880;26/06/2016;06:30;26/06/2016;07:30;2311927;26/06/2016;12:10;26/06/2016;12:55;2311939;26/06/2016;17:40;26/06/2016;20:35;2309646;26/06/2016;22:15;26/06/2016;22:45;2311600;26/06/2016;09:30;26/06/2016;10:20;2311619;26/06/2016;15:05;26/06/2016;15:45;
J34;2311894;26/06/2016;08:45;26/06/2016;09:40;2309483;26/06/2016;21:50;27/06/2016;07:30;2311614;26/06/2016;14:30;26/06/2016;15:30;2311625;26/06/2016;07:00;26/06/2016;08:00;2311657;26/06/2016;19:55;26/06/2016;20:45;2311783;26/06/2016;12:20;26/06/2016;13:05;2311797;26/06/2016;17:35;26/06/2016;18:25;2311800;26/06/2016;10:25;26/06/2016;11:15;2311863;26/06/2016;16:00;26/06/2016;16:45;
J33;2311877;26/06/2016;12:00;26/06/2016;12:40;2311879;26/06/2016;06:20;26/06/2016;07:20;2311905;26/06/2016;07:50;26/06/2016;08:30;2309568;26/06/2016;22:15;26/06/2016;22:45;2311604;26/06/2016;13:20;26/06/2016;16:20;2311670;26/06/2016;09:15;26/06/2016;10:00;2311768;26/06/2016;17:55;26/06/2016;19:00;2311835;26/06/2016;20:15;26/06/2016;21:00;
J38;2311868;26/06/2016;12:20;26/06/2016;13:00;2311937;26/06/2016;13:35;26/06/2016;15:10;2309502;26/06/2016;22:15;26/06/2016;22:45;2311784;26/06/2016;19:55;26/06/2016;20:55;2311789;26/06/2016;08:35;26/06/2016;09:35;2311857;26/06/2016;16:10;26/06/2016;18:30;
J37;2309526;26/06/2016;22:20;26/06/2016;23:20;2311616;26/06/2016;06:35;26/06/2016;07:35;2311632;26/06/2016;19:45;26/06/2016;20:25;2311635;26/06/2016;12:15;26/06/2016;13:05;2311644;26/06/2016;18:00;26/06/2016;18:40;2311830;26/06/2016;14:35;26/06/2016;15:55;2311861;26/06/2016;08:15;26/06/2016;09:05;
J39;2311921;26/06/2016;18:35;26/06/2016;19:15;2311922;26/06/2016;11:55;26/06/2016;12:35;2309816;27/06/2016;07:00;27/06/2016;08:00;2311593;26/06/2016;15:45;26/06/2016;16:25;2311622;26/06/2016;20:00;26/06/2016;20:50;2311673;26/06/2016;09:15;26/06/2016;10:00;2311759;26/06/2016;08:10;26/06/2016;08:50;2311855;26/06/2016;06:15;26/06/2016;07:15;
J41;2311613;26/06/2016;16:05;26/06/2016;19:55;2311640;26/06/2016;09:20;26/06/2016;10:20;2311682;26/06/2016;14:35;26/06/2016;15:30;2311791;26/06/2016;12:15;26/06/2016;13:00;
J40;2311903;26/06/2016;08:00;26/06/2016;08:50;2311912;26/06/2016;14:40;26/06/2016;15:25;2309525;26/06/2016;21:20;26/06/2016;22:20;2311599;26/06/2016;10:35;26/06/2016;12:55;2311611;26/06/2016;06:15;26/06/2016;07:15;2311661;26/06/2016;15:50;26/06/2016;16:30;2311680;26/06/2016;09:30;26/06/2016;10:10;2311773;26/06/2016;20:00;26/06/2016;20:45;2311860;26/06/2016;18:00;26/06/2016;19:00;
J10;2311885;26/06/2016;19:40;26/06/2016;20:30;2311920;26/06/2016;09:00;26/06/2016;10:00;2311936;26/06/2016;14:25;26/06/2016;15:35;2311624;26/06/2016;17:25;26/06/2016;19:00;2311760;26/06/2016;11:05;26/06/2016;12:45;
J12;2311907;26/06/2016;16:05;26/06/2016;16:45;2311608;26/06/2016;17:30;26/06/2016;18:45;2311701;26/06/2016;19:10;26/06/2016;20:45;2311705;26/06/2016;09:05;26/06/2016;12:35;2311706;26/06/2016;08:00;26/06/2016;08:40;2311847;26/06/2016;06:30;26/06/2016;07:30;
J11;2311876;26/06/2016;11:55;26/06/2016;12:35;2311909;26/06/2016;06:15;26/06/2016;07:15;2311627;26/06/2016;14:25;26/06/2016;15:25;2311656;26/06/2016;08:55;26/06/2016;09:40;2311707;26/06/2016;18:55;26/06/2016;20:00;
K44;2311751;26/06/2016;11:35;26/06/2016;13:55;
L65;2311726;25/06/2016;17:05;25/06/2016;17:35;2311726;26/06/2016;13:15;26/06/2016;14:15;2311728;26/06/2016;11:35;26/06/2016;12:05;2311729;26/06/2016;16:40;26/06/2016;17:10;2311744;26/06/2016;08:00;26/06/2016;11:05;
L71;2311712;26/06/2016;05:35;26/06/2016;06:05;2311803;26/06/2016;09:30;26/06/2016;10:30;2311805;26/06/2016;13:10;26/06/2016;14:10;
K52;
K58;2311731;26/06/2016;22:30;26/06/2016;23:30;2311810;26/06/2016;06:15;26/06/2016;06:45;2311816;26/06/2016;08:35;26/06/2016;11:20;
K64;2311752;26/06/2016;08:55;26/06/2016;12:25;2311756;26/06/2016;06:00;26/06/2016;06:30;
K70;2311721;26/06/2016;05:40;26/06/2016;06:10;2311749;26/06/2016;08:20;26/06/2016;11:10;2311806;26/06/2016;16:45;26/06/2016;17:15;2311812;26/06/2016;12:45;26/06/2016;13:45;2311822;26/06/2016;22:25;26/06/2016;23:25;
K76;2311735;26/06/2016;15:30;26/06/2016;16:30;2311737;26/06/2016;22:30;26/06/2016;23:30;2311739;26/06/2016;12:30;26/06/2016;13:30;2311742;26/06/2016;11:30;26/06/2016;12:00;2311813;26/06/2016;05:40;26/06/2016;08:20;
L27;2311804;26/06/2016;11:00;26/06/2016;13:40;2311827;26/06/2016;06:40;26/06/2016;10:35;
L33;2309517;26/06/2016;11:30;26/06/2016;12:30;2309521;26/06/2016;17:10;26/06/2016;18:10;2311754;26/06/2016;08:35;26/06/2016;09:05;2311808;26/06/2016;05:35;26/06/2016;06:05;
L39;2311734;26/06/2016;22:20;26/06/2016;23:20;2311737;26/06/2016;16:35;26/06/2016;17:05;2311803;26/06/2016;05:40;26/06/2016;06:10;2311825;26/06/2016;08:05;26/06/2016;11:35;
K26;2309523;26/06/2016;11:05;26/06/2016;12:05;2311715;26/06/2016;18:10;26/06/2016;19:10;2311859;26/06/2016;19:45;26/06/2016;23:25;
L53;2311807;26/06/2016;14:00;26/06/2016;16:35;
K32;2309618;26/06/2016;12:50;26/06/2016;13:20;2311725;26/06/2016;08:35;26/06/2016;11:35;2311742;26/06/2016;15:15;26/06/2016;16:15;2311818;26/06/2016;22:30;26/06/2016;23:30;
L59;2311723;26/06/2016;06:20;26/06/2016;06:50;2311811;26/06/2016;11:10;26/06/2016;14:05;2311853;26/06/2016;08:00;26/06/2016;10:40;
K38;2311736;26/06/2016;08:10;26/06/2016;11:20;2311747;26/06/2016;14:15;26/06/2016;16:30;2311806;26/06/2016;22:20;26/06/2016;23:20;
K53;2309618;27/06/2016;12:55;27/06/2016;13:55;2311739;26/06/2016;06:30;26/06/2016;07:00;
K59;2311821;26/06/2016;11:35;26/06/2016;12:05;2311822;26/06/2016;14:20;26/06/2016;14:50;
K65;2311713;26/06/2016;12:45;26/06/2016;13:45;2311805;26/06/2016;08:10;26/06/2016;08:40;2311817;26/06/2016;06:00;26/06/2016;06:30;2311824;26/06/2016;10:20;26/06/2016;11:20;
K71;2311730;26/06/2016;06:10;26/06/2016;06:40;2311745;26/06/2016;11:10;26/06/2016;14:00;
L73;2311719;26/06/2016;08:35;26/06/2016;11:00;2311828;26/06/2016;06:10;26/06/2016;06:40;
E10;2311717;26/06/2016;20:00;26/06/2016;21:00;2311734;26/06/2016;16:35;26/06/2016;17:05;2311735;26/06/2016;11:30;26/06/2016;12:00;
E12;2311727;26/06/2016;11:10;26/06/2016;13:55;2311812;26/06/2016;08:35;26/06/2016;09:05;2311819;26/06/2016;09:40;26/06/2016;10:40;
E14;2311713;26/06/2016;09:10;26/06/2016;09:40;2311743;26/06/2016;11:00;26/06/2016;13:55;2311819;26/06/2016;06:15;26/06/2016;06:45;
E16;2311716;26/06/2016;12:30;26/06/2016;13:30;2311809;26/06/2016;14:15;26/06/2016;17:00;
E18;2311716;26/06/2016;06:05;26/06/2016;06:35;2311810;26/06/2016;18:10;26/06/2016;19:10;2311826;26/06/2016;11:20;26/06/2016;14:30;
E20;2311740;26/06/2016;15:25;26/06/2016;16:25;2311754;26/06/2016;12:50;26/06/2016;13:50;
E22;2311748;26/06/2016;08:25;26/06/2016;08:55;
E24;2311718;26/06/2016;06:30;26/06/2016;07:00;2311817;26/06/2016;10:05;26/06/2016;11:05;2311821;26/06/2016;15:15;26/06/2016;16:15;
E26;2311722;26/06/2016;06:20;26/06/2016;06:50;2311820;26/06/2016;11:10;26/06/2016;14:00;
E30;2311712;26/06/2016;10:00;26/06/2016;11:00;2311724;26/06/2016;05:55;26/06/2016;06:25;
E32;2311733;26/06/2016;06:35;26/06/2016;10:30;2311756;26/06/2016;12:55;26/06/2016;13:55;
E34;2311718;26/06/2016;12:55;26/06/2016;13:55;2311755;26/06/2016;08:00;26/06/2016;10:55;
H01;2309766;26/06/2016;22:45;27/06/2016;08:35;2311712;26/06/2016;06:05;26/06/2016;10:00;
H03;2311867;25/06/2016;22:35;26/06/2016;06:15;2309618;26/06/2016;13:20;27/06/2016;12:55;2311723;26/06/2016;06:50;26/06/2016;09:35;
H02;2311872;25/06/2016;22:45;26/06/2016;06:15;2309847;26/06/2016;22:15;27/06/2016;06:40;2311810;26/06/2016;06:45;26/06/2016;18:10;
H04;2309685;26/06/2016;22:50;27/06/2016;06:30;2311756;26/06/2016;06:30;26/06/2016;12:55;
H09;2311720;26/06/2016;05:00;26/06/2016;22:30;
H10;2309849;26/06/2016;22:45;27/06/2016;06:15;2311726;25/06/2016;17:35;26/06/2016;13:15;2311734;26/06/2016;17:05;26/06/2016;22:20;
H21;2309565;26/06/2016;21:55;27/06/2016;06:15;2311803;26/06/2016;06:10;26/06/2016;09:30;
