Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2310697;GP;777;2;719;23/06/2016;06:05;LC;264;23/06/2016;13:30;LC
2310698;GP;777;2;805;23/06/2016;06:35;LC;258;23/06/2016;14:00;LC
2310699;GP;777;2;257;23/06/2016;06:10;LC;256;23/06/2016;21:00;LC
2310700;GP;777;2;703;23/06/2016;06:30;LC;276;23/06/2016;13:55;LC
2310701;GP;777;2;275;23/06/2016;16:25;LC;274;23/06/2016;23:30;LC
2310702;GP;340;0;673;23/06/2016;11:05;LC;378;23/06/2016;13:30;LC
2310703;GP;340;2;499;23/06/2016;06:20;LC;368;23/06/2016;10:35;LC
2310704;GP;777;0;565;23/06/2016;19:45;LC;382;23/06/2016;23:25;LC
2310705;GP;777;0;347;23/06/2016;08:25;LC;342;23/06/2016;11:35;LC
2310706;GP;777;2;107;23/06/2016;05:55;LC;344;23/06/2016;14:15;LC
2310707;GP;777;0;401;23/06/2016;11:15;LC;356;23/06/2016;13:55;LC
2310708;GP;777;2;349;23/06/2016;11:35;LC;348;23/06/2016;19:10;LC
2310709;GP;777;2;85;23/06/2016;16:45;LC;442;23/06/2016;23:35;LC
2310712;GP;777;2;117;23/06/2016;16:35;LC;454;23/06/2016;23:30;LC
2310713;GP;777;0;953;23/06/2016;07:10;LC;456;23/06/2016;10:30;LC
2310716;GP;777;2;267;23/06/2016;14:10;LC;406;23/06/2016;23:30;LC
2310717;GP;330;2;339;23/06/2016;06:00;LC;514;23/06/2016;11:00;LC
2310718;GP;330;2;897;23/06/2016;06:30;LC;508;23/06/2016;13:30;LC
2310719;GP;330;2;145;23/06/2016;11:30;LC;558;23/06/2016;16:25;LC
2310720;GP;777;2;345;23/06/2016;05:40;LC;520;23/06/2016;13:30;LC
2310721;GP;777;2;165;23/06/2016;17:00;LC;460;23/06/2016;23:35;LC
2310722;GP;777;0;27;23/06/2016;11:00;LC;474;23/06/2016;13:55;LC
2310723;GP;340;0;524;23/06/2016;08:55;LC;498;23/06/2016;11:05;LC
2310724;GP;777;2;463;23/06/2016;05:40;LC;480;23/06/2016;14:00;LC
