Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2311021;MP;319;0;1411;24/06/2016;12:30;MC;1850;24/06/2016;13:20;MC
2311022;MP;319;0;1391;24/06/2016;08:55;MC;1854;24/06/2016;09:45;MC
2311023;MP;319;1;1555;24/06/2016;13:15;MC;1844;24/06/2016;16:00;MC
2311025;MP;318;0;1513;24/06/2016;09:10;MC;1842;24/06/2016;10:00;MC
2311026;MP;321;0;1349;24/06/2016;14:40;MC;1834;24/06/2016;15:35;MC
2311027;MP;319;0;1359;24/06/2016;11:45;MC;1890;24/06/2016;12:35;MC
2311028;MP;319;2;1745;23/06/2016;21:40;MC;1896;24/06/2016;07:15;MC
2311029;3N;E90;0;1119;24/06/2016;20:00;MC;1886;24/06/2016;20:45;MC
2311030;MP;320;2;1169;23/06/2016;22:10;MC;1888;24/06/2016;10:25;MC
2311031;MP;319;2;1527;23/06/2016;22:20;MC;7516;24/06/2016;07:20;MC
2311032;MP;320;0;7521;24/06/2016;12:05;MC;7528;24/06/2016;13:00;MC
2311033;3N;E90;0;1519;24/06/2016;11:55;MC;7534;24/06/2016;12:35;MC
2311034;3N;E90;0;7751;24/06/2016;08:00;MC;7536;24/06/2016;08:40;MC
2311035;3N;E90;0;1407;24/06/2016;18:55;MC;7532;24/06/2016;20:00;MC
2311036;MP;321;0;7529;24/06/2016;08:40;MC;7518;24/06/2016;09:35;MC
2311037;MP;321;0;7523;24/06/2016;14:40;MC;7522;24/06/2016;15:40;MC
2311038;MP;321;0;1623;24/06/2016;17:45;MC;7524;24/06/2016;18:40;MC
2311039;MP;321;0;7525;24/06/2016;19:50;MC;7526;24/06/2016;21:00;MC
2311040;GP;340;2;149;24/06/2016;06:20;LC;306;24/06/2016;11:00;LC
2311041;GP;777;0;393;24/06/2016;11:00;LC;292;24/06/2016;13:45;LC
2311042;GP;777;0;267;24/06/2016;14:10;LC;338;24/06/2016;16:35;LC
2311043;GP;330;0;503;24/06/2016;11:25;LC;332;24/06/2016;13:45;LC
2311044;GP;330;2;321;24/06/2016;11:35;LC;322;24/06/2016;19:10;LC
2311045;GP;777;2;719;24/06/2016;06:05;LC;264;24/06/2016;13:30;LC
2311046;GP;777;2;703;24/06/2016;06:30;LC;256;24/06/2016;21:00;LC
2311047;GP;777;2;257;24/06/2016;06:10;LC;276;24/06/2016;13:55;LC
2311048;GP;777;0;639;24/06/2016;08:35;LC;272;24/06/2016;11:00;LC
2311049;GP;777;2;9;24/06/2016;12:40;LC;274;24/06/2016;23:30;LC
2311050;GP;777;2;345;24/06/2016;05:40;LC;374;24/06/2016;10:45;LC
2311051;GP;340;2;499;24/06/2016;06:20;LC;378;24/06/2016;13:30;LC
2311052;GP;777;2;381;24/06/2016;05:55;LC;382;24/06/2016;23:25;LC
2311053;GP;777;0;347;24/06/2016;08:25;LC;342;24/06/2016;11:35;LC
2311054;GP;777;0;401;24/06/2016;11:15;LC;344;24/06/2016;14:15;LC
2311055;GP;777;0;689;24/06/2016;11:10;LC;356;24/06/2016;13:55;LC
2311056;GP;777;0;483;24/06/2016;16:40;LC;348;24/06/2016;19:10;LC
2311057;GP;777;2;85;24/06/2016;16:45;LC;442;24/06/2016;23:35;LC
2311058;GP;330;2;833;24/06/2016;06:00;LC;426;24/06/2016;13:30;LC
2311059;MP;320;2;487;20/06/2016;05:30;LC;452;24/06/2016;14:45;LC
2311060;GP;777;2;275;24/06/2016;16:25;LC;454;24/06/2016;23:30;LC
2311061;GP;777;0;805;24/06/2016;06:35;LC;456;24/06/2016;10:30;LC
2311062;GP;777;2;139;24/06/2016;17:00;LC;394;24/06/2016;23:20;LC
2311063;GP;340;2;377;24/06/2016;11:30;LC;386;24/06/2016;16:30;LC
2311064;GP;340;2;377;23/06/2016;11:30;LC;422;24/06/2016;11:20;LC
2311065;GP;777;2;253;24/06/2016;17:10;LC;406;24/06/2016;23:30;LC
2311066;GP;330;2;367;24/06/2016;06:10;LC;514;24/06/2016;11:00;LC
2311067;GP;340;2;423;24/06/2016;11:15;LC;524;24/06/2016;16:15;LC
2311068;GP;777;0;27;24/06/2016;11:00;LC;474;24/06/2016;13:55;LC
2311069;GP;340;0;385;24/06/2016;08:00;LC;498;24/06/2016;11:05;LC
2311070;GP;777;0;741;24/06/2016;11:10;LC;480;24/06/2016;14:00;LC
2311071;GP;777;0;995;24/06/2016;05:40;LC;566;24/06/2016;09:10;LC
2311072;GP;777;2;107;24/06/2016;05:55;LC;562;24/06/2016;16:30;LC
2311073;GP;777;0;129;24/06/2016;14:00;LC;718;24/06/2016;16:25;LC
2311074;GP;330;0;217;24/06/2016;08:20;LC;724;24/06/2016;11:10;LC
2311075;GP;340;0;673;24/06/2016;11:05;LC;694;24/06/2016;13:40;LC
