Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2311911;MP;319;0;7687;26/06/2016;14:50;MC;1404;26/06/2016;16:05;MC
2311912;3N;E70;0;1273;26/06/2016;14:40;MC;1372;26/06/2016;15:25;MC
2311913;3N;E90;0;1477;26/06/2016;12:25;MC;1374;26/06/2016;13:45;MC
2311914;MP;319;0;1281;26/06/2016;20:00;MC;1354;26/06/2016;21:10;MC
2311915;MP;319;0;1597;26/06/2016;19:40;MC;1358;26/06/2016;20:45;MC
2311916;MP;318;0;1267;26/06/2016;08:55;MC;1366;26/06/2016;10:05;MC
2311917;MP;320;0;1185;26/06/2016;19:40;MC;1380;26/06/2016;20:30;MC
2311919;3N;E90;0;1203;26/06/2016;20:15;MC;1376;26/06/2016;21:00;MC
2311920;3N;E70;0;1473;26/06/2016;09:00;MC;1272;26/06/2016;10:00;MC
2311921;3N;E90;0;1319;26/06/2016;18:35;MC;1274;26/06/2016;19:15;MC
2311922;3N;E70;0;1193;26/06/2016;11:55;MC;1264;26/06/2016;12:35;MC
2311923;MP;318;0;1667;26/06/2016;19:55;MC;1266;26/06/2016;20:50;MC
2311924;MP;319;0;1897;26/06/2016;14:20;MC;1280;26/06/2016;16:10;MC
2311925;MP;321;0;1127;26/06/2016;11:50;MC;1294;26/06/2016;12:40;MC
2311926;MP;319;0;1845;26/06/2016;09:20;MC;1284;26/06/2016;10:15;MC
2311927;3N;E70;0;1339;26/06/2016;12:10;MC;1292;26/06/2016;12:55;MC
2311928;MP;320;0;1347;26/06/2016;18:10;MC;1246;26/06/2016;19:20;MC
2311929;MP;319;0;1785;26/06/2016;10:20;MC;1258;26/06/2016;11:10;MC
2311930;MP;319;0;1327;26/06/2016;08:45;MC;1262;26/06/2016;09:50;MC
2311931;MP;320;0;1247;26/06/2016;09:00;MC;1300;26/06/2016;09:55;MC
2311932;MP;318;0;1829;26/06/2016;17:05;MC;1248;26/06/2016;17:55;MC
2311933;MP;318;0;1143;26/06/2016;18:10;MC;1314;26/06/2016;19:00;MC
2311934;MP;321;0;1013;26/06/2016;17:20;MC;1312;26/06/2016;18:20;MC
2311935;MP;320;0;1621;26/06/2016;21:40;MC;1320;26/06/2016;23:30;MC
2311936;3N;E70;0;1517;26/06/2016;14:25;MC;1316;26/06/2016;15:35;MC
2311937;3N;E90;0;1619;26/06/2016;13:35;MC;1318;26/06/2016;15:10;MC
2311938;MP;320;0;7627;26/06/2016;13:25;MC;1304;26/06/2016;14:15;MC
2311939;3N;E70;0;1639;26/06/2016;17:40;MC;1310;26/06/2016;20:35;MC
2309483;3N;E90;0;1007;26/06/2016;21:50;MC;1518;27/06/2016;07:30;MC
2309502;MP;318;2;1239;26/06/2016;22:15;MC;1542;27/06/2016;07:15;MC
2309507;MP;320;2;1197;26/06/2016;22:20;MC;1554;27/06/2016;07:20;MC
2309517;GP;777;0;935;26/06/2016;11:30;LC;0;26/06/2016;12:30;LC
2309519;MP;320;0;1121;26/06/2016;05:00;MC;0;26/06/2016;06:00;MC
2309520;3N;E90;0;1719;26/06/2016;22:05;MC;0;26/06/2016;23:05;MC
2309521;GP;777;0;253;26/06/2016;17:10;LC;0;26/06/2016;18:10;LC
2309523;GP;340;0;673;26/06/2016;11:05;LC;0;26/06/2016;12:05;LC
2309524;MP;320;0;1195;26/06/2016;22:05;MC;0;26/06/2016;23:05;MC
2309525;MP;319;0;1405;26/06/2016;21:20;MC;0;26/06/2016;22:20;MC
2309526;MP;318;0;1249;26/06/2016;22:20;MC;0;26/06/2016;23:20;MC
2309549;MP;320;2;1169;26/06/2016;22:10;MC;1620;27/06/2016;10:50;MC
2309565;MP;319;2;1891;26/06/2016;21:25;MC;1896;27/06/2016;07:15;MC
2309568;MP;319;2;7527;26/06/2016;22:15;MC;7516;27/06/2016;07:20;MC
2309618;GP;777;2;279;26/06/2016;12:50;LC;662;27/06/2016;13:55;LC
2309620;MP;319;2;1049;26/06/2016;21:20;MC;1434;27/06/2016;07:35;MC
2309629;MP;318;2;7685;26/06/2016;22:10;MC;1422;27/06/2016;07:20;MC
2309646;MP;318;2;7715;26/06/2016;22:15;MC;1750;27/06/2016;07:15;MC
2309685;MP;321;2;1181;26/06/2016;22:20;MC;1680;27/06/2016;07:30;MC
2309699;MP;320;2;1101;26/06/2016;22:20;MC;7660;27/06/2016;07:20;MC
2309730;MP;318;2;1767;26/06/2016;22:05;MC;7700;27/06/2016;07:15;MC
2309766;MP;319;2;1755;26/06/2016;22:15;MC;1044;27/06/2016;09:35;MC
2309782;MP;319;2;1745;26/06/2016;21:40;MC;1084;27/06/2016;07:15;MC
2309786;MP;318;2;1561;26/06/2016;17:45;MC;1056;27/06/2016;07:30;MC
2309790;MP;318;2;1035;26/06/2016;21:50;MC;1066;27/06/2016;07:20;MC
2309798;MP;320;2;1527;26/06/2016;22:20;MC;1000;27/06/2016;07:15;MC
2309810;MP;319;2;7633;26/06/2016;22:20;MC;1212;27/06/2016;07:20;MC
2309812;MP;321;2;1063;26/06/2016;22:05;MC;1204;27/06/2016;07:15;MC
2309816;MP;319;2;1565;26/06/2016;22:05;MC;1164;27/06/2016;08:00;MC
2309819;MP;319;2;1023;26/06/2016;22:20;MC;1232;27/06/2016;07:15;MC
2309821;MP;321;2;1313;26/06/2016;22:10;MC;1240;27/06/2016;07:20;MC
2309827;MP;318;2;1189;26/06/2016;22:20;MC;1228;27/06/2016;07:30;MC
2309831;MP;318;2;1315;26/06/2016;22:15;MC;1126;27/06/2016;07:25;MC
2309835;MP;318;2;1047;26/06/2016;21:30;MC;1114;27/06/2016;07:35;MC
2309847;MP;321;2;1441;26/06/2016;21:45;MC;1148;27/06/2016;07:40;MC
2309849;MP;320;2;1051;26/06/2016;22:15;MC;1138;27/06/2016;07:15;MC
2309861;MP;320;2;1583;26/06/2016;22:20;MC;1394;27/06/2016;07:15;MC
2309873;MP;321;2;1043;26/06/2016;21:40;MC;1382;27/06/2016;07:25;MC
2311593;3N;E70;0;7755;26/06/2016;15:45;MC;1524;26/06/2016;16:25;MC
2311594;MP;320;0;1533;26/06/2016;17:20;MC;1526;26/06/2016;18:05;MC
2311596;MP;320;1;1411;26/06/2016;12:30;MC;1510;26/06/2016;15:55;MC
2311597;MP;321;0;1005;26/06/2016;08:50;MC;1504;26/06/2016;09:45;MC
2311599;3N;E90;0;1307;26/06/2016;10:35;MC;1506;26/06/2016;12:55;MC
2311600;3N;E70;0;1765;26/06/2016;09:30;MC;1516;26/06/2016;10:20;MC
2311601;MP;320;0;1695;26/06/2016;08:55;MC;1532;26/06/2016;09:50;MC
2311602;MP;318;0;1713;26/06/2016;18:40;MC;1512;26/06/2016;19:50;MC
2311603;MP;318;0;1467;26/06/2016;12:25;MC;1566;26/06/2016;13:10;MC
2311604;3N;E90;0;1607;26/06/2016;13:20;MC;1576;26/06/2016;16:20;MC
2311607;MP;318;0;1057;26/06/2016;11:50;MC;1560;26/06/2016;13:00;MC
2311608;MP;319;0;1753;26/06/2016;17:30;MC;1564;26/06/2016;18:45;MC
2311609;MP;320;0;1081;26/06/2016;09:15;MC;1580;26/06/2016;10:10;MC
2311610;MP;318;0;1815;26/06/2016;19:30;MC;1578;26/06/2016;20:35;MC
2311612;MP;321;0;7625;26/06/2016;12:05;MC;1534;26/06/2016;13:00;MC
2311613;3N;E90;0;1507;26/06/2016;16:05;MC;1552;26/06/2016;19:55;MC
2311614;MP;319;0;1151;26/06/2016;14:30;MC;1548;26/06/2016;15:30;MC
2311615;MP;319;0;1125;26/06/2016;09:30;MC;1426;26/06/2016;10:25;MC
2311617;MP;318;0;7739;26/06/2016;14:30;MC;1494;26/06/2016;15:30;MC
2311618;MP;318;0;7649;26/06/2016;20:10;MC;1414;26/06/2016;21:10;MC
2311619;3N;E90;0;1775;26/06/2016;15:05;MC;1406;26/06/2016;15:45;MC
2311621;MP;320;0;7721;26/06/2016;07:25;MC;1410;26/06/2016;08:35;MC
2311622;3N;E70;0;1811;26/06/2016;20:00;MC;1416;26/06/2016;20:50;MC
2311624;3N;E70;0;1187;26/06/2016;17:25;MC;1472;26/06/2016;19:00;MC
2311626;3N;E90;0;1107;26/06/2016;07:55;MC;1476;26/06/2016;08:35;MC
2311627;3N;E90;0;1687;26/06/2016;14:25;MC;1486;26/06/2016;15:25;MC
2311628;MP;319;0;1381;26/06/2016;09:00;MC;1464;26/06/2016;09:55;MC
2311629;MP;320;0;1781;26/06/2016;18:05;MC;1496;26/06/2016;19:00;MC
2311630;MP;321;0;1649;26/06/2016;17:05;MC;1440;26/06/2016;18:00;MC
2311631;MP;319;0;1435;26/06/2016;11:55;MC;1442;26/06/2016;12:50;MC
2311632;3N;E70;0;1393;26/06/2016;19:45;MC;1438;26/06/2016;20:25;MC
2311633;MP;320;0;1343;26/06/2016;19:15;MC;1462;26/06/2016;20:05;MC
2311634;MP;321;0;1835;26/06/2016;19:55;MC;1448;26/06/2016;21:00;MC
2311635;3N;E90;0;7537;26/06/2016;12:15;MC;1452;26/06/2016;13:05;MC
2311636;MP;318;0;1543;26/06/2016;10:25;MC;1742;26/06/2016;11:15;MC
2311637;MP;321;0;1205;26/06/2016;12:25;MC;1738;26/06/2016;13:25;MC
2311638;MP;318;0;1213;26/06/2016;11:25;MC;1740;26/06/2016;12:35;MC
2311639;MP;319;0;1359;26/06/2016;11:45;MC;1744;26/06/2016;12:50;MC
2311640;MP;319;0;1089;26/06/2016;09:20;MC;1752;26/06/2016;10:20;MC
2311642;MP;319;0;7689;26/06/2016;12:20;MC;1748;26/06/2016;13:30;MC
2311643;MP;318;1;1813;26/06/2016;12:30;MC;1712;26/06/2016;14:45;MC
2311644;3N;E90;0;1453;26/06/2016;18:00;MC;1718;26/06/2016;18:40;MC
2311646;MP;318;0;1415;26/06/2016;09:05;MC;1722;26/06/2016;10:15;MC
2311647;MP;318;0;1423;26/06/2016;11:25;MC;1726;26/06/2016;12:35;MC
2311648;MP;321;0;1033;26/06/2016;09:00;MC;1734;26/06/2016;10:10;MC
2311649;MP;319;0;1855;26/06/2016;15:35;MC;1754;26/06/2016;16:25;MC
2311650;3N;E70;0;1317;26/06/2016;19:20;MC;1724;26/06/2016;20:00;MC
2311651;MP;318;0;1147;26/06/2016;15:10;MC;1814;26/06/2016;16:10;MC
2311652;MP;318;0;1751;26/06/2016;11:55;MC;1828;26/06/2016;12:55;MC
2311653;MP;320;0;1383;26/06/2016;11:45;MC;1832;26/06/2016;12:40;MC
2311654;MP;321;0;1505;26/06/2016;15:00;MC;1822;26/06/2016;15:55;MC
2311656;3N;E90;0;1019;26/06/2016;08:55;MC;1774;26/06/2016;09:40;MC
2311657;3N;E70;0;7657;26/06/2016;19:55;MC;1764;26/06/2016;20:45;MC
2311658;MP;318;0;1727;26/06/2016;16:50;MC;1766;26/06/2016;17:45;MC
2311660;MP;321;0;1735;26/06/2016;14:30;MC;1800;26/06/2016;15:25;MC
2311661;3N;E70;0;1293;26/06/2016;15:50;MC;1810;26/06/2016;16:30;MC
2311662;MP;318;0;7737;26/06/2016;07:50;MC;1812;26/06/2016;08:45;MC
2311663;MP;320;0;1061;26/06/2016;11:50;MC;1780;26/06/2016;13:25;MC
2311664;MP;319;0;1589;26/06/2016;20:00;MC;1784;26/06/2016;20:55;MC
2311665;MP;319;0;1165;26/06/2016;11:40;MC;1788;26/06/2016;12:35;MC
2311666;3N;E90;0;1377;26/06/2016;09:20;MC;1606;26/06/2016;10:15;MC
2311668;MP;318;0;1329;26/06/2016;19:35;MC;1610;26/06/2016;20:55;MC
2311670;3N;E90;0;1553;26/06/2016;09:15;MC;1618;26/06/2016;10:00;MC
2311671;MP;318;0;1229;26/06/2016;12:05;MC;1614;26/06/2016;12:55;MC
2311672;MP;319;0;1145;26/06/2016;11:45;MC;1588;26/06/2016;13:15;MC
2311673;MP;319;0;1653;26/06/2016;09:15;MC;1590;26/06/2016;10:00;MC
2311674;MP;319;0;1355;26/06/2016;10:55;MC;1596;26/06/2016;12:35;MC
2311675;MP;320;0;1083;26/06/2016;17:25;MC;1582;26/06/2016;18:15;MC
2311676;MP;318;0;7669;26/06/2016;11:05;MC;1600;26/06/2016;12:35;MC
2311677;MP;318;0;1743;26/06/2016;14:20;MC;1604;26/06/2016;15:25;MC
2311680;3N;E90;0;1887;26/06/2016;09:30;MC;1686;26/06/2016;10:10;MC
2311681;MP;319;0;1789;26/06/2016;19:00;MC;1652;26/06/2016;19:45;MC
2311682;MP;318;0;1367;26/06/2016;14:35;MC;1666;26/06/2016;15:30;MC
2311683;MP;318;0;1067;26/06/2016;11:50;MC;1710;26/06/2016;12:45;MC
2311684;MP;319;0;1227;26/06/2016;19:55;MC;1694;26/06/2016;20:45;MC
2311686;MP;319;0;1001;26/06/2016;12:15;MC;1622;26/06/2016;13:25;MC
2311688;3N;E70;0;7655;26/06/2016;12:30;MC;1638;26/06/2016;13:15;MC
2311689;MP;321;0;1241;26/06/2016;10:45;MC;1640;26/06/2016;11:40;MC
2311690;MP;321;0;7621;26/06/2016;07:40;MC;1642;26/06/2016;08:30;MC
2311691;MP;321;0;1643;26/06/2016;11:40;MC;1648;26/06/2016;12:35;MC
2311692;MP;321;0;1149;26/06/2016;12:10;MC;1624;26/06/2016;13:20;MC
2311693;MP;318;0;1395;26/06/2016;12:30;MC;1850;26/06/2016;13:20;MC
2311694;MP;319;0;1391;26/06/2016;08:55;MC;1854;26/06/2016;09:45;MC
2311695;MP;319;1;1555;26/06/2016;13:15;MC;1844;26/06/2016;16:00;MC
2311697;MP;318;0;1513;26/06/2016;09:10;MC;1842;26/06/2016;10:00;MC
2311698;MP;321;0;1349;26/06/2016;14:40;MC;1834;26/06/2016;15:35;MC
2311700;MP;319;0;1497;26/06/2016;11:45;MC;1890;26/06/2016;12:35;MC
2311701;3N;E90;0;1375;26/06/2016;19:10;MC;1886;26/06/2016;20:45;MC
2311702;MP;320;2;487;26/06/2016;05:30;LC;1888;26/06/2016;10:25;MC
2311704;MP;321;0;7521;26/06/2016;12:05;MC;7528;26/06/2016;13:00;MC
2311705;3N;E90;0;1275;26/06/2016;09:05;MC;7534;26/06/2016;12:35;MC
2311706;3N;E90;0;7533;26/06/2016;08:00;MC;7536;26/06/2016;08:40;MC
2311707;3N;E90;0;1407;26/06/2016;18:55;MC;7532;26/06/2016;20:00;MC
2311708;MP;321;0;7673;26/06/2016;08:40;MC;7518;26/06/2016;09:35;MC
2311709;MP;321;0;7523;26/06/2016;14:40;MC;7522;26/06/2016;15:40;MC
2311710;MP;319;0;1623;26/06/2016;17:45;MC;7524;26/06/2016;18:40;MC
2311711;MP;321;0;7525;26/06/2016;19:50;MC;7526;26/06/2016;21:00;MC
2311712;GP;340;2;669;26/06/2016;05:35;LC;306;26/06/2016;11:00;LC
2311713;GP;777;2;333;26/06/2016;09:10;LC;292;26/06/2016;13:45;LC
2311714;GP;777;0;267;26/06/2016;14:10;LC;338;26/06/2016;16:35;LC
2311715;GP;330;2;427;26/06/2016;14:25;LC;322;26/06/2016;19:10;LC
2311716;GP;777;2;719;26/06/2016;06:05;LC;264;26/06/2016;13:30;LC
2311717;GP;777;2;257;26/06/2016;06:10;LC;256;26/06/2016;21:00;LC
2311718;GP;777;2;703;26/06/2016;06:30;LC;276;26/06/2016;13:55;LC
2311719;GP;777;0;639;26/06/2016;08:35;LC;272;26/06/2016;11:00;LC
2311720;GP;777;2;293;26/06/2016;04:30;LC;274;26/06/2016;23:30;LC
2311721;GP;777;2;345;26/06/2016;05:40;LC;374;26/06/2016;10:45;LC
2311722;GP;340;2;149;26/06/2016;06:20;LC;378;26/06/2016;13:30;LC
2311723;GP;340;2;499;26/06/2016;06:20;LC;368;26/06/2016;10:35;LC
2311724;GP;777;2;381;26/06/2016;05:55;LC;382;26/06/2016;23:25;LC
2311725;GP;777;0;379;26/06/2016;08:35;LC;342;26/06/2016;11:35;LC
2311727;GP;777;0;689;26/06/2016;11:10;LC;356;26/06/2016;13:55;LC
2311728;GP;777;2;349;26/06/2016;11:35;LC;348;26/06/2016;19:10;LC
2311729;GP;777;2;483;26/06/2016;16:40;LC;442;26/06/2016;23:35;LC
2311730;GP;330;2;367;26/06/2016;06:10;LC;426;26/06/2016;13:30;LC
2311731;GP;777;2;275;26/06/2016;16:25;LC;454;26/06/2016;23:30;LC
2311733;GP;777;0;805;26/06/2016;06:35;LC;456;26/06/2016;10:30;LC
2311734;GP;777;2;117;26/06/2016;16:35;LC;394;26/06/2016;23:20;LC
2311735;GP;330;2;145;26/06/2016;11:30;LC;386;26/06/2016;16:30;LC
2311736;GP;340;0;863;26/06/2016;08:10;LC;422;26/06/2016;11:20;LC
2311737;GP;777;2;291;26/06/2016;16:35;LC;406;26/06/2016;23:30;LC
2311738;GP;330;2;889;26/06/2016;06:20;LC;514;26/06/2016;11:00;LC
2311739;GP;330;2;897;26/06/2016;06:30;LC;508;26/06/2016;13:30;LC
2311740;GP;330;2;503;26/06/2016;11:25;LC;558;26/06/2016;16:25;LC
2311741;GP;777;0;401;26/06/2016;11:15;LC;520;26/06/2016;13:30;LC
2311742;GP;340;2;377;26/06/2016;11:30;LC;524;26/06/2016;16:15;LC
2311743;GP;777;0;393;26/06/2016;11:00;LC;474;26/06/2016;13:55;LC
2311744;GP;340;0;385;26/06/2016;08:00;LC;498;26/06/2016;11:05;LC
2311745;GP;777;0;741;26/06/2016;11:10;LC;480;26/06/2016;14:00;LC
2311746;GP;777;0;185;26/06/2016;05:55;LC;566;26/06/2016;09:10;LC
2311747;GP;777;0;475;26/06/2016;14:15;LC;562;26/06/2016;16:30;LC
2311748;GP;777;2;347;26/06/2016;08:25;LC;718;26/06/2016;16:25;LC
2311749;GP;330;0;217;26/06/2016;08:20;LC;724;26/06/2016;11:10;LC
2311750;GP;340;0;423;26/06/2016;11:15;LC;694;26/06/2016;13:40;LC
2311751;GP;350;0;83;26/06/2016;11:35;LC;702;26/06/2016;13:55;LC
2311752;GP;340;0;524;26/06/2016;08:55;LC;738;26/06/2016;12:25;LC
2311753;GP;777;0;977;26/06/2016;06:50;LC;636;26/06/2016;10:40;LC
2311754;GP;777;2;945;26/06/2016;08:35;LC;688;26/06/2016;13:50;LC
2311755;GP;777;0;443;26/06/2016;08:00;LC;682;26/06/2016;10:55;LC
2311756;GP;777;2;901;26/06/2016;06:00;LC;662;26/06/2016;13:55;LC
2311757;MP;318;0;1123;26/06/2016;08:55;MC;7652;26/06/2016;10:05;MC
2311758;3N;E70;0;7639;26/06/2016;15:40;MC;7656;26/06/2016;16:20;MC
2311759;3N;E70;0;1093;26/06/2016;08:10;MC;7654;26/06/2016;08:50;MC
2311760;MP;319;0;7705;26/06/2016;11:05;MC;7644;26/06/2016;12:45;MC
2311761;MP;318;0;1741;26/06/2016;15:55;MC;7646;26/06/2016;16:50;MC
2311762;MP;321;0;1295;26/06/2016;18:05;MC;7648;26/06/2016;19:10;MC
2311763;MP;320;0;7701;26/06/2016;12:00;MC;7664;26/06/2016;12:55;MC
2311764;MP;320;0;7665;26/06/2016;14:40;MC;7666;26/06/2016;15:35;MC
2311767;MP;321;0;7529;26/06/2016;08:40;MC;7662;26/06/2016;09:35;MC
2311768;MP;319;0;1749;26/06/2016;17:55;MC;7626;26/06/2016;19:00;MC
2311769;MP;320;0;1341;26/06/2016;11:55;MC;7624;26/06/2016;13:10;MC
2311770;MP;320;0;1463;26/06/2016;09:10;MC;7622;26/06/2016;10:00;MC
2311771;MP;321;0;7651;26/06/2016;07:50;MC;7620;26/06/2016;08:45;MC
2311772;MP;320;0;7681;26/06/2016;07:50;MC;7640;26/06/2016;08:40;MC
2311773;3N;E70;0;1373;26/06/2016;20:00;MC;7638;26/06/2016;20:45;MC
2311774;MP;321;0;1801;26/06/2016;20:30;MC;7630;26/06/2016;21:25;MC
2311775;MP;320;0;1179;26/06/2016;15:05;MC;7634;26/06/2016;16:15;MC
2311776;MP;321;0;1449;26/06/2016;08:40;MC;7720;26/06/2016;09:35;MC
2311777;MP;318;0;1115;26/06/2016;11:45;MC;7724;26/06/2016;12:40;MC
2311778;MP;320;0;1833;26/06/2016;20:10;MC;7728;26/06/2016;21:10;MC
2311779;MP;320;0;7709;26/06/2016;19:55;MC;7712;26/06/2016;21:00;MC
2311780;MP;320;0;7663;26/06/2016;12:00;MC;7714;26/06/2016;12:50;MC
2311781;MP;319;0;1443;26/06/2016;16:00;MC;7730;26/06/2016;17:05;MC
2311782;3N;E70;0;1417;26/06/2016;09:00;MC;7752;26/06/2016;09:40;MC
2311783;3N;E70;0;1325;26/06/2016;12:20;MC;7754;26/06/2016;13:05;MC
2311784;3N;E70;0;1525;26/06/2016;19:55;MC;7758;26/06/2016;20:55;MC
2311785;3N;E70;0;1265;26/06/2016;16:45;MC;7756;26/06/2016;17:20;MC
2311786;MP;318;0;1495;26/06/2016;20:45;MC;7732;26/06/2016;21:35;MC
2311787;MP;318;0;7727;26/06/2016;15:40;MC;7738;26/06/2016;16:30;MC
2311788;MP;318;0;1579;26/06/2016;09:05;MC;7736;26/06/2016;10:20;MC
2311789;3N;E70;0;1439;26/06/2016;08:35;MC;7676;26/06/2016;09:35;MC
2311790;MP;320;0;7641;26/06/2016;11:45;MC;7680;26/06/2016;12:45;MC
2311791;3N;E70;0;7679;26/06/2016;12:15;MC;7678;26/06/2016;13:00;MC
2311792;MP;320;0;7671;26/06/2016;20:50;MC;7670;26/06/2016;21:40;MC
2311793;MP;320;0;7667;26/06/2016;17:35;MC;7668;26/06/2016;18:25;MC
2311794;MP;320;0;7661;26/06/2016;07:30;MC;7672;26/06/2016;08:20;MC
2311795;MP;319;0;7711;26/06/2016;08:45;MC;7702;26/06/2016;09:40;MC
2311797;MP;318;0;1567;26/06/2016;17:35;MC;7708;26/06/2016;18:25;MC
2311798;MP;320;0;7703;26/06/2016;14:40;MC;7706;26/06/2016;15:40;MC
2311799;MP;319;0;7731;26/06/2016;20:00;MC;7684;26/06/2016;21:10;MC
2311800;MP;319;0;7659;26/06/2016;10:25;MC;7682;26/06/2016;11:15;MC
2311801;MP;319;0;1611;26/06/2016;07:55;MC;7688;26/06/2016;08:45;MC
2311802;MP;318;0;1601;26/06/2016;17:40;MC;7686;26/06/2016;18:35;MC
2311803;GP;350;2;995;26/06/2016;05:40;LC;66;26/06/2016;10:30;LC
2311804;GP;777;0;27;26/06/2016;11:00;LC;72;26/06/2016;13:40;LC
2311805;GP;777;2;681;26/06/2016;08:10;LC;90;26/06/2016;14:10;LC
2311806;GP;777;2;85;26/06/2016;16:45;LC;102;26/06/2016;23:20;LC
2311807;GP;777;0;129;26/06/2016;14:00;LC;80;26/06/2016;16:35;LC
2311808;GP;350;2;111;26/06/2016;05:35;LC;84;26/06/2016;10:55;LC
2311809;GP;777;0;69;26/06/2016;14:15;LC;10;26/06/2016;17:00;LC
2311810;GP;777;2;643;26/06/2016;06:15;LC;8;26/06/2016;19:10;LC
2311811;GP;350;0;65;26/06/2016;11:10;LC;6;26/06/2016;14:05;LC
2311812;GP;350;2;7;26/06/2016;08:35;LC;54;26/06/2016;13:45;LC
2311813;GP;330;0;23;26/06/2016;05:40;LC;22;26/06/2016;08:20;LC
2311814;GP;777;0;561;26/06/2016;14:15;LC;26;26/06/2016;17:00;LC
2311815;GP;350;0;55;26/06/2016;08:25;LC;178;26/06/2016;11:20;LC
2311816;GP;330;0;191;26/06/2016;08:35;LC;146;26/06/2016;11:20;LC
2311817;GP;330;2;770;26/06/2016;06:00;LC;218;26/06/2016;11:05;LC
2311818;GP;777;2;9;26/06/2016;12:40;LC;188;26/06/2016;23:30;LC
2311819;GP;330;2;225;26/06/2016;06:15;LC;192;26/06/2016;10:40;LC
2311820;GP;777;0;11;26/06/2016;11:10;LC;112;26/06/2016;14:00;LC
2311821;GP;330;2;321;26/06/2016;11:35;LC;144;26/06/2016;16:15;LC
2311822;GP;350;2;183;26/06/2016;14:20;LC;116;26/06/2016;23:25;LC
2311823;GP;777;0;99;26/06/2016;11:20;LC;128;26/06/2016;14:00;LC
2311824;GP;777;2;953;26/06/2016;07:10;LC;902;26/06/2016;11:20;LC
2311825;GP;777;0;351;26/06/2016;08:05;LC;934;26/06/2016;11:35;LC
2311826;GP;777;0;459;26/06/2016;11:20;LC;804;26/06/2016;14:30;LC
2311827;GP;330;0;373;26/06/2016;06:40;LC;888;26/06/2016;10:35;LC
2311828;GP;330;2;513;26/06/2016;06:10;LC;830;26/06/2016;11:00;LC
2311829;MP;319;0;1153;26/06/2016;08:45;MC;1044;26/06/2016;09:35;MC
2311830;MP;318;0;7643;26/06/2016;14:35;MC;1046;26/06/2016;15:55;MC
2311831;MP;320;0;7629;26/06/2016;16:35;MC;1050;26/06/2016;17:40;MC
