Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2310293;MP;318;0;7737;22/06/2016;07:50;MC;1812;22/06/2016;08:45;MC
2310294;MP;318;0;1751;22/06/2016;11:55;MC;1828;22/06/2016;12:55;MC
2310295;MP;319;0;7517;22/06/2016;11:25;MC;1832;22/06/2016;12:40;MC
2310296;MP;321;0;1641;22/06/2016;15:00;MC;1822;22/06/2016;15:55;MC
2310298;3N;E90;0;1019;22/06/2016;08:55;MC;1774;22/06/2016;09:40;MC
2310299;MP;318;0;1711;22/06/2016;16:40;MC;1766;22/06/2016;17:45;MC
2310300;3N;E70;0;7657;22/06/2016;19:55;MC;1764;22/06/2016;20:45;MC
2310302;MP;321;0;1735;22/06/2016;14:30;MC;1800;22/06/2016;15:25;MC
2310304;MP;320;0;1321;22/06/2016;12:05;MC;1780;22/06/2016;13:25;MC
2310305;MP;319;0;1281;22/06/2016;20:00;MC;1784;22/06/2016;20:55;MC
2310306;MP;319;0;1165;22/06/2016;11:40;MC;1788;22/06/2016;12:35;MC
2310309;MP;318;0;1329;22/06/2016;19:35;MC;1610;22/06/2016;20:55;MC
2310311;3N;E90;0;1553;22/06/2016;09:15;MC;1618;22/06/2016;10:00;MC
2310312;MP;318;0;1229;22/06/2016;12:05;MC;1614;22/06/2016;12:55;MC
2310313;MP;319;1;1669;22/06/2016;11:15;MC;1588;22/06/2016;13:15;MC
2310314;MP;319;0;1653;22/06/2016;09:15;MC;1590;22/06/2016;10:00;MC
2310315;MP;319;0;1355;22/06/2016;10:55;MC;1596;22/06/2016;12:35;MC
2310317;MP;318;0;7705;22/06/2016;11:05;MC;1600;22/06/2016;12:35;MC
2310320;3N;E90;0;1887;22/06/2016;09:30;MC;1686;22/06/2016;10:10;MC
2310321;MP;319;0;1789;22/06/2016;19:00;MC;1652;22/06/2016;19:45;MC
2310322;MP;318;0;7739;22/06/2016;14:30;MC;1666;22/06/2016;15:30;MC
2310323;MP;318;0;1067;22/06/2016;11:50;MC;1710;22/06/2016;12:45;MC
2310325;MP;319;0;7637;22/06/2016;19:45;MC;1694;22/06/2016;20:45;MC
2310326;MP;320;2;1121;22/06/2016;05:00;MC;1620;22/06/2016;10:50;MC
2310327;MP;321;0;7725;22/06/2016;12:30;MC;1622;22/06/2016;13:25;MC
2310328;3N;E70;0;7655;22/06/2016;12:30;MC;1638;22/06/2016;13:15;MC
2310329;MP;321;0;1241;22/06/2016;10:45;MC;1640;22/06/2016;11:40;MC
2310330;MP;321;0;7621;22/06/2016;07:40;MC;1642;22/06/2016;08:30;MC
2310331;MP;321;0;1643;22/06/2016;11:40;MC;1648;22/06/2016;12:35;MC
2310332;MP;320;0;1013;22/06/2016;17:20;MC;1582;22/06/2016;18:15;MC
2310334;MP;319;0;1411;22/06/2016;12:30;MC;1850;22/06/2016;13:20;MC
2310335;MP;319;1;1085;22/06/2016;13:15;MC;1844;22/06/2016;16:00;MC
2310336;MP;319;0;1391;22/06/2016;08:55;MC;1854;22/06/2016;09:45;MC
2310338;MP;318;0;1513;22/06/2016;09:10;MC;1842;22/06/2016;10:00;MC
2310339;MP;320;0;1427;22/06/2016;14:40;MC;1834;22/06/2016;15:35;MC
2310340;MP;319;0;1359;22/06/2016;11:45;MC;1890;22/06/2016;12:35;MC
2310342;3N;E90;0;1119;22/06/2016;20:00;MC;1886;22/06/2016;20:45;MC
2310343;MP;320;2;487;22/06/2016;05:30;LC;1888;22/06/2016;10:25;MC
2310345;MP;320;0;7521;22/06/2016;12:05;MC;7528;22/06/2016;13:00;MC
2310346;3N;E90;0;1519;22/06/2016;11:55;MC;7534;22/06/2016;12:35;MC
2310348;3N;E70;0;1639;22/06/2016;17:40;MC;7532;22/06/2016;20:00;MC
2310349;MP;321;0;7529;22/06/2016;08:40;MC;7518;22/06/2016;09:35;MC
2310350;MP;321;0;7523;22/06/2016;14:40;MC;7522;22/06/2016;15:40;MC
2310351;MP;321;0;1623;22/06/2016;17:45;MC;7524;22/06/2016;18:40;MC
2310352;MP;321;0;7525;22/06/2016;19:50;MC;7526;22/06/2016;21:00;MC
2310353;GP;330;2;513;22/06/2016;06:10;LC;306;22/06/2016;11:00;LC
2310354;GP;777;0;27;22/06/2016;11:00;LC;292;22/06/2016;13:45;LC
2310355;GP;777;2;945;22/06/2016;08:35;LC;338;22/06/2016;16:35;LC
2310357;GP;777;2;719;22/06/2016;06:05;LC;264;22/06/2016;13:30;LC
2310358;GP;777;2;9;22/06/2016;12:40;LC;256;22/06/2016;21:00;LC
2310359;GP;777;2;257;22/06/2016;06:10;LC;276;22/06/2016;13:55;LC
2310360;GP;777;2;275;22/06/2016;16:25;LC;274;22/06/2016;23:30;LC
2310361;GP;777;0;953;22/06/2016;07:10;LC;374;22/06/2016;10:45;LC
2310362;GP;340;0;673;22/06/2016;11:05;LC;378;22/06/2016;13:30;LC
2310363;GP;777;0;347;22/06/2016;08:25;LC;342;22/06/2016;11:35;LC
2310364;GP;777;2;345;22/06/2016;05:40;LC;344;22/06/2016;14:15;LC
2310365;GP;777;0;349;22/06/2016;11:35;LC;356;22/06/2016;13:55;LC
2310366;GP;777;0;483;22/06/2016;16:40;LC;348;22/06/2016;19:10;LC
2310367;GP;777;2;267;22/06/2016;14:10;LC;442;22/06/2016;23:35;LC
2310368;GP;330;0;503;22/06/2016;11:25;LC;426;22/06/2016;13:30;LC
2310369;MP;320;0;1555;22/06/2016;13:15;MC;452;22/06/2016;14:45;LC
2310370;GP;777;2;561;22/06/2016;14:15;LC;454;22/06/2016;23:30;LC
2310371;GP;777;2;107;22/06/2016;05:55;LC;456;22/06/2016;10:30;LC
2310372;GP;777;2;459;22/06/2016;11:20;LC;394;22/06/2016;23:20;LC
2310373;GP;330;2;321;22/06/2016;11:35;LC;386;22/06/2016;16:30;LC
2310374;GP;340;0;385;22/06/2016;08:00;LC;422;22/06/2016;11:20;LC
2310375;GP;777;2;85;22/06/2016;16:45;LC;406;22/06/2016;23:30;LC
2310376;GP;330;2;889;22/06/2016;06:20;LC;514;22/06/2016;11:00;LC
2310377;GP;330;2;770;22/06/2016;06:00;LC;508;22/06/2016;13:30;LC
2310378;GP;340;2;377;22/06/2016;11:30;LC;524;22/06/2016;16:15;LC
2310379;GP;777;0;393;22/06/2016;11:00;LC;474;22/06/2016;13:55;LC
2310380;GP;340;2;149;22/06/2016;06:20;LC;498;22/06/2016;11:05;LC
2310381;GP;777;0;381;22/06/2016;05:55;LC;566;22/06/2016;09:10;LC
2310382;GP;777;2;333;22/06/2016;09:10;LC;562;22/06/2016;16:30;LC
2310383;GP;777;2;681;22/06/2016;08:10;LC;718;22/06/2016;16:25;LC
2310384;GP;330;0;217;22/06/2016;08:20;LC;724;22/06/2016;11:10;LC
2310385;GP;340;0;423;22/06/2016;11:15;LC;694;22/06/2016;13:40;LC
2310386;GP;777;2;643;22/06/2016;06:15;LC;702;22/06/2016;13:55;LC
2310387;GP;340;0;914;22/06/2016;09:30;LC;738;22/06/2016;12:25;LC
2310388;GP;777;0;977;22/06/2016;06:50;LC;636;22/06/2016;10:40;LC
2310389;GP;777;0;351;22/06/2016;08:05;LC;682;22/06/2016;10:55;LC
2310258;MP;320;0;1125;22/06/2016;09:30;MC;1426;22/06/2016;10:25;MC
2310260;MP;318;0;7733;22/06/2016;19:45;MC;1414;22/06/2016;21:10;MC
2310261;3N;E90;0;1775;22/06/2016;15:05;MC;1406;22/06/2016;15:45;MC
2310263;MP;319;0;7681;22/06/2016;07:50;MC;1410;22/06/2016;08:35;MC
2310264;3N;E70;0;1811;22/06/2016;20:00;MC;1416;22/06/2016;20:50;MC
2310266;3N;E70;0;1187;22/06/2016;17:25;MC;1472;22/06/2016;19:00;MC
2310267;3N;E90;0;1107;22/06/2016;07:55;MC;1476;22/06/2016;08:35;MC
2310268;MP;319;0;1381;22/06/2016;09:00;MC;1464;22/06/2016;09:55;MC
2310269;MP;320;0;1781;22/06/2016;18:05;MC;1496;22/06/2016;19:00;MC
2310270;3N;E90;0;1687;22/06/2016;14:25;MC;1486;22/06/2016;15:25;MC
2310271;MP;318;0;1743;22/06/2016;14:20;MC;1494;22/06/2016;15:30;MC
2310272;MP;321;0;1649;22/06/2016;17:05;MC;1440;22/06/2016;18:00;MC
2310273;MP;318;0;1435;22/06/2016;11:55;MC;1442;22/06/2016;12:50;MC
2310390;GP;777;0;689;22/06/2016;11:10;LC;688;22/06/2016;13:50;LC
2310391;GP;777;2;929;22/06/2016;06:15;LC;662;22/06/2016;13:55;LC
2310392;MP;318;0;1123;22/06/2016;08:55;MC;7652;22/06/2016;10:05;MC
2310393;3N;E70;0;7639;22/06/2016;15:40;MC;7656;22/06/2016;16:20;MC
2310394;3N;E70;0;1093;22/06/2016;08:10;MC;7654;22/06/2016;08:50;MC
2310395;MP;318;0;1127;22/06/2016;11:50;MC;7644;22/06/2016;12:45;MC
2310396;MP;318;0;1741;22/06/2016;15:55;MC;7646;22/06/2016;16:50;MC
2310397;MP;321;0;1739;22/06/2016;18:10;MC;7648;22/06/2016;19:10;MC
2310398;MP;321;0;7663;22/06/2016;12:00;MC;7664;22/06/2016;12:55;MC
2310399;MP;321;0;7665;22/06/2016;14:40;MC;7666;22/06/2016;15:35;MC
2310401;MP;320;0;7711;22/06/2016;08:45;MC;7662;22/06/2016;09:35;MC
2310402;MP;319;0;1851;22/06/2016;18:00;MC;7626;22/06/2016;19:00;MC
2310403;MP;319;0;1001;22/06/2016;12:15;MC;7624;22/06/2016;13:10;MC
2310404;MP;320;0;1463;22/06/2016;09:10;MC;7622;22/06/2016;10:00;MC
2310405;MP;321;0;7651;22/06/2016;07:50;MC;7620;22/06/2016;08:45;MC
2310406;MP;320;0;7721;22/06/2016;07:25;MC;7640;22/06/2016;08:40;MC
2310407;3N;E70;0;1373;22/06/2016;20:00;MC;7638;22/06/2016;20:45;MC
2310408;MP;321;0;1801;22/06/2016;20:30;MC;7630;22/06/2016;21:25;MC
2310409;MP;319;0;1025;22/06/2016;15:25;MC;7634;22/06/2016;16:15;MC
2310410;MP;318;0;1115;22/06/2016;11:45;MC;7724;22/06/2016;12:40;MC
2310411;MP;321;0;1449;22/06/2016;08:40;MC;7720;22/06/2016;09:35;MC
2310412;MP;320;0;7731;22/06/2016;20:00;MC;7728;22/06/2016;21:10;MC
2310413;MP;320;0;7709;22/06/2016;19:55;MC;7712;22/06/2016;21:00;MC
2310414;MP;321;0;7701;22/06/2016;12:00;MC;7714;22/06/2016;12:55;MC
2310415;3N;E70;0;1417;22/06/2016;09:00;MC;7752;22/06/2016;09:40;MC
2310416;3N;E70;0;1325;22/06/2016;12:20;MC;7754;22/06/2016;13:05;MC
2310417;3N;E90;0;1203;22/06/2016;20:15;MC;7758;22/06/2016;20:55;MC
2310418;MP;318;0;7727;22/06/2016;15:40;MC;7738;22/06/2016;16:30;MC
2310419;3N;E70;0;1265;22/06/2016;16:45;MC;7756;22/06/2016;17:20;MC
2310420;MP;318;0;1495;22/06/2016;20:45;MC;7732;22/06/2016;21:35;MC
2310421;MP;320;0;7683;22/06/2016;16:20;MC;7730;22/06/2016;17:05;MC
2310422;MP;318;0;1579;22/06/2016;09:05;MC;7736;22/06/2016;10:20;MC
2310423;3N;E70;0;1439;22/06/2016;08:35;MC;7676;22/06/2016;09:35;MC
2310424;MP;320;0;7669;22/06/2016;11:05;MC;7680;22/06/2016;12:45;MC
2310425;3N;E70;0;7679;22/06/2016;12:15;MC;7678;22/06/2016;13:00;MC
2310426;MP;319;0;7667;22/06/2016;17:35;MC;7668;22/06/2016;18:25;MC
2310427;MP;320;0;7671;22/06/2016;20:50;MC;7670;22/06/2016;21:40;MC
2310428;MP;320;0;7673;22/06/2016;08:40;MC;7702;22/06/2016;09:40;MC
2310430;MP;318;0;1567;22/06/2016;17:35;MC;7708;22/06/2016;18:25;MC
2310431;MP;320;0;7703;22/06/2016;14:40;MC;7706;22/06/2016;15:40;MC
2310432;MP;319;0;1833;22/06/2016;20:10;MC;7684;22/06/2016;21:10;MC
2310433;MP;318;0;1611;22/06/2016;07:55;MC;7688;22/06/2016;08:45;MC
2310434;MP;318;0;1601;22/06/2016;17:40;MC;7686;22/06/2016;18:35;MC
2310435;GP;350;2;111;22/06/2016;05:35;LC;66;22/06/2016;10:30;LC
2310436;GP;777;2;775;22/06/2016;06:00;LC;72;22/06/2016;13:40;LC
2310437;GP;777;0;99;22/06/2016;11:20;LC;90;22/06/2016;14:10;LC
2310438;GP;777;2;253;22/06/2016;17:10;LC;102;22/06/2016;23:20;LC
2310439;GP;777;0;129;22/06/2016;14:00;LC;80;22/06/2016;16:35;LC
2310440;GP;350;2;995;22/06/2016;05:40;LC;84;22/06/2016;10:55;LC
2310441;GP;777;2;185;22/06/2016;05:55;LC;10;22/06/2016;17:00;LC
2310442;GP;777;2;639;22/06/2016;08:35;LC;8;22/06/2016;19:10;LC
2310443;GP;350;0;65;22/06/2016;11:10;LC;6;22/06/2016;14:05;LC
2310444;GP;350;2;7;22/06/2016;08:35;LC;54;22/06/2016;13:45;LC
2310445;GP;330;0;23;22/06/2016;05:40;LC;22;22/06/2016;08:20;LC
2310446;GP;777;0;69;22/06/2016;14:15;LC;26;22/06/2016;17:00;LC
2310447;GP;350;0;55;22/06/2016;08:25;LC;178;22/06/2016;11:20;LC
2310448;GP;330;0;191;22/06/2016;08:35;LC;146;22/06/2016;11:20;LC
2310449;GP;330;0;863;22/06/2016;08:10;LC;218;22/06/2016;11:05;LC
2310450;GP;330;2;559;22/06/2016;06:05;LC;226;22/06/2016;10:55;LC
2310451;GP;350;2;183;22/06/2016;14:20;LC;188;22/06/2016;23:30;LC
2310452;GP;777;0;11;22/06/2016;11:10;LC;112;22/06/2016;14:00;LC
2310453;GP;777;0;515;22/06/2016;14:10;LC;132;22/06/2016;16:35;LC
2310454;GP;330;2;145;22/06/2016;11:30;LC;144;22/06/2016;16:15;LC
2310455;GP;350;2;83;22/06/2016;11:35;LC;116;22/06/2016;23:25;LC
2310456;GP;777;2;443;22/06/2016;08:00;LC;128;22/06/2016;14:00;LC
2310457;GP;777;2;703;22/06/2016;06:30;LC;928;22/06/2016;22:05;LC
2310458;GP;777;0;401;22/06/2016;11:15;LC;804;22/06/2016;14:30;LC
2310459;GP;330;2;225;22/06/2016;06:15;LC;896;22/06/2016;10:35;LC
2310460;GP;330;2;833;22/06/2016;06:00;LC;830;22/06/2016;11:00;LC
2310461;MP;319;0;1153;22/06/2016;08:45;MC;1044;22/06/2016;09:35;MC
2310462;MP;319;0;1151;22/06/2016;14:30;MC;1046;22/06/2016;15:55;MC
2310463;MP;320;0;1083;22/06/2016;17:25;MC;1042;22/06/2016;18:30;MC
2310464;MP;319;0;7629;22/06/2016;16:35;MC;1050;22/06/2016;17:40;MC
2310465;MP;318;0;1443;22/06/2016;16:00;MC;1048;22/06/2016;16:55;MC
2310467;3N;E90;0;1577;22/06/2016;20:15;MC;1018;22/06/2016;21:00;MC
2310468;MP;321;0;1535;22/06/2016;17:20;MC;1022;22/06/2016;18:15;MC
2310469;MP;320;0;1341;22/06/2016;11:55;MC;1012;22/06/2016;13:25;MC
2310470;MP;321;0;1295;22/06/2016;18:05;MC;1032;22/06/2016;19:00;MC
2310471;MP;319;0;1351;22/06/2016;08:50;MC;1024;22/06/2016;09:40;MC
2310472;MP;318;0;1605;22/06/2016;20:35;MC;1028;22/06/2016;21:25;MC
2310473;MP;321;0;1069;22/06/2016;16:55;MC;1080;22/06/2016;18:15;MC
2310474;MP;320;0;1139;22/06/2016;12:10;MC;1082;22/06/2016;13:10;MC
2310475;MP;318;0;7645;22/06/2016;16:25;MC;1100;22/06/2016;17:15;MC
2310476;MP;321;0;1681;22/06/2016;12:05;MC;1068;22/06/2016;13:05;MC
2310478;3N;E70;0;7757;22/06/2016;20:00;MC;1092;22/06/2016;20:45;MC
2310479;MP;319;0;1045;22/06/2016;18:05;MC;1088;22/06/2016;19:10;MC
2310483;MP;321;0;1505;22/06/2016;15:00;MC;1062;22/06/2016;16:00;MC
2310484;MP;320;0;1497;22/06/2016;11:45;MC;1064;22/06/2016;12:35;MC
2310485;GP;777;0;457;22/06/2016;08:00;LC;958;22/06/2016;11:20;LC
2310486;GP;777;2;293;22/06/2016;04:30;LC;976;22/06/2016;10:40;LC
2310487;GP;777;0;935;22/06/2016;11:30;LC;968;22/06/2016;14:00;LC
2310488;GP;777;0;943;22/06/2016;14:00;LC;946;22/06/2016;16:35;LC
2310490;3N;E90;0;7535;22/06/2016;16:10;MC;1006;22/06/2016;18:30;MC
2310491;3N;E70;0;1725;22/06/2016;07:55;MC;1010;22/06/2016;08:35;MC
2310492;MP;321;0;1625;22/06/2016;19:20;MC;1004;22/06/2016;20:35;MC
2310493;GP;777;0;565;22/06/2016;19:45;LC;990;22/06/2016;23:25;LC
2310494;3N;E70;0;1311;22/06/2016;08:15;MC;1192;22/06/2016;09:05;MC
2310495;MP;320;0;1179;22/06/2016;15:05;MC;1194;22/06/2016;16:15;MC
2310496;3N;E90;0;1507;22/06/2016;16:05;MC;1202;22/06/2016;16:45;MC
2310497;MP;320;0;1581;22/06/2016;14:30;MC;1196;22/06/2016;15:20;MC
2310498;MP;319;0;1259;22/06/2016;17:50;MC;1180;22/06/2016;19:05;MC
2310499;MP;320;0;1327;22/06/2016;08:45;MC;1178;22/06/2016;09:40;MC
2310501;3N;E70;0;7753;22/06/2016;12:20;MC;1186;22/06/2016;13:00;MC
2310502;MP;320;0;1061;22/06/2016;11:50;MC;1184;22/06/2016;13:40;MC
2310503;MP;320;0;1889;22/06/2016;17:20;MC;1168;22/06/2016;18:20;MC
2310506;MP;318;0;1615;22/06/2016;16:35;MC;1238;22/06/2016;17:25;MC
2310507;3N;E90;0;1275;22/06/2016;09:05;MC;1218;22/06/2016;12:35;MC
2310509;3N;E70;0;1011;22/06/2016;12:00;MC;1210;22/06/2016;12:40;MC
2310513;MP;320;1;7627;22/06/2016;13:25;MC;1226;22/06/2016;15:40;MC
2310514;MP;318;0;7649;22/06/2016;20:10;MC;1122;22/06/2016;21:00;MC
2310516;MP;320;0;1227;22/06/2016;19:55;MC;1124;22/06/2016;20:50;MC
2310517;3N;E90;0;1487;22/06/2016;19:40;MC;1106;22/06/2016;20:30;MC
2310521;3N;E90;0;1219;22/06/2016;16:00;MC;1118;22/06/2016;16:40;MC
2310522;MP;320;0;1065;22/06/2016;16:00;MC;1120;22/06/2016;17:30;MC
2310523;MP;318;0;1843;22/06/2016;13:15;MC;1142;22/06/2016;15:00;MC
2310524;MP;319;0;1591;22/06/2016;18:10;MC;1144;22/06/2016;19:30;MC
2310525;MP;320;0;1263;22/06/2016;15:50;MC;1140;22/06/2016;16:45;MC
2310526;MP;319;0;1695;22/06/2016;08:55;MC;1150;22/06/2016;09:50;MC
2310527;MP;320;0;1305;22/06/2016;19:55;MC;1242;22/06/2016;20:45;MC
2310528;MP;319;0;1285;22/06/2016;16:10;MC;1152;22/06/2016;17:05;MC
2310529;MP;318;0;1029;22/06/2016;08:45;MC;1146;22/06/2016;09:40;MC
2310531;MP;320;0;1835;22/06/2016;19:55;MC;1134;22/06/2016;20:50;MC
2310533;MP;320;0;1301;22/06/2016;15:00;MC;1342;22/06/2016;16:00;MC
2310534;MP;319;0;1549;22/06/2016;19:55;MC;1350;22/06/2016;21:00;MC
2310535;MP;320;0;1033;22/06/2016;09:00;MC;1348;22/06/2016;10:05;MC
2310536;MP;320;0;7641;22/06/2016;11:45;MC;1346;22/06/2016;12:35;MC
2310537;MP;319;0;1511;22/06/2016;19:55;MC;1326;22/06/2016;21:00;MC
2310538;3N;E70;0;7533;22/06/2016;08:00;MC;1324;22/06/2016;08:50;MC
2310539;3N;E70;0;7677;22/06/2016;07:50;MC;1338;22/06/2016;08:30;MC
2310541;MP;318;0;7643;22/06/2016;14:35;MC;1328;22/06/2016;15:25;MC
2310543;3N;E70;0;1211;22/06/2016;16:05;MC;1392;22/06/2016;16:45;MC
2310544;MP;319;0;1753;22/06/2016;17:30;MC;1390;22/06/2016;18:50;MC
2310545;MP;318;0;1367;22/06/2016;14:35;MC;1404;22/06/2016;16:05;MC
2310546;MP;320;0;1141;22/06/2016;20:00;MC;1400;22/06/2016;20:50;MC
2310547;3N;E70;0;1273;22/06/2016;14:40;MC;1372;22/06/2016;15:25;MC
2310548;3N;E90;0;1477;22/06/2016;12:25;MC;1374;22/06/2016;13:45;MC
2310549;MP;319;0;1589;22/06/2016;20:00;MC;1354;22/06/2016;21:10;MC
2310550;MP;319;0;1597;22/06/2016;19:40;MC;1358;22/06/2016;20:45;MC
2310551;MP;318;0;1267;22/06/2016;08:55;MC;1366;22/06/2016;10:05;MC
2310552;MP;320;0;1185;22/06/2016;19:40;MC;1380;22/06/2016;20:30;MC
2310554;3N;E90;0;1407;22/06/2016;18:55;MC;1376;22/06/2016;21:00;MC
2310555;3N;E70;0;1473;22/06/2016;09:00;MC;1272;22/06/2016;10:00;MC
2310556;3N;E90;0;1319;22/06/2016;18:35;MC;1274;22/06/2016;19:15;MC
2310557;3N;E70;0;1193;22/06/2016;11:55;MC;1264;22/06/2016;12:35;MC
2310558;MP;318;0;1667;22/06/2016;19:55;MC;1266;22/06/2016;20:50;MC
2310559;MP;321;0;1383;22/06/2016;11:45;MC;1294;22/06/2016;12:40;MC
2310560;MP;320;0;1135;22/06/2016;08:50;MC;1262;22/06/2016;09:50;MC
2310561;MP;319;0;1897;22/06/2016;14:20;MC;1280;22/06/2016;16:10;MC
2310562;MP;319;0;1845;22/06/2016;09:20;MC;1284;22/06/2016;10:15;MC
2310563;3N;E70;0;1339;22/06/2016;12:10;MC;1292;22/06/2016;12:55;MC
2310564;MP;320;0;1347;22/06/2016;18:10;MC;1246;22/06/2016;19:20;MC
2310565;MP;319;0;1785;22/06/2016;10:20;MC;1258;22/06/2016;11:10;MC
2310566;MP;320;0;1247;22/06/2016;09:00;MC;1300;22/06/2016;09:55;MC
2310567;MP;318;0;1829;22/06/2016;17:05;MC;1248;22/06/2016;17:55;MC
2310568;MP;318;0;1143;22/06/2016;18:10;MC;1314;22/06/2016;19:00;MC
2310569;MP;320;0;1533;22/06/2016;17:20;MC;1312;22/06/2016;18:20;MC
2310570;MP;320;0;1169;22/06/2016;22:10;MC;1320;22/06/2016;23:30;MC
2310571;3N;E70;0;1525;22/06/2016;19:55;MC;1310;22/06/2016;20:35;MC
2310572;3N;E70;0;1517;22/06/2016;14:25;MC;1316;22/06/2016;15:35;MC
2310573;3N;E90;0;1619;22/06/2016;13:35;MC;1318;22/06/2016;15:10;MC
2310574;MP;320;0;1395;22/06/2016;12:30;MC;1304;22/06/2016;14:15;MC
2310576;3N;E90;0;1719;22/06/2016;22:05;MC;1518;23/06/2016;07:30;MC
2310593;MP;318;2;1049;22/06/2016;21:20;MC;1542;23/06/2016;07:15;MC
2310595;MP;320;2;1621;22/06/2016;21:40;MC;1554;23/06/2016;07:20;MC
2310600;MP;318;2;7715;22/06/2016;22:15;MC;1434;23/06/2016;07:35;MC
2310606;MP;318;2;1239;22/06/2016;22:15;MC;1422;23/06/2016;07:20;MC
2310624;MP;318;2;1405;22/06/2016;21:20;MC;1750;23/06/2016;07:15;MC
2310657;MP;320;2;1197;22/06/2016;22:20;MC;1668;23/06/2016;07:20;MC
2310658;MP;321;2;1181;22/06/2016;22:20;MC;1680;23/06/2016;07:30;MC
2310681;MP;319;2;1745;22/06/2016;21:40;MC;1896;23/06/2016;07:15;MC
2310684;MP;319;2;1051;22/06/2016;22:15;MC;7516;23/06/2016;07:20;MC
2310714;GP;777;2;117;22/06/2016;16:35;LC;394;23/06/2016;23:20;LC
2310744;MP;320;2;1313;22/06/2016;22:10;MC;7660;23/06/2016;07:20;MC
2310773;MP;318;2;7685;22/06/2016;22:10;MC;7700;23/06/2016;07:15;MC
2310808;MP;319;2;1891;22/06/2016;21:25;MC;1044;23/06/2016;09:35;MC
2310823;MP;319;2;1755;22/06/2016;22:15;MC;1084;23/06/2016;07:15;MC
2310826;MP;318;2;1561;22/06/2016;17:45;MC;1056;23/06/2016;07:30;MC
2310829;MP;318;2;1767;22/06/2016;22:05;MC;1066;23/06/2016;07:20;MC
2310835;MP;319;2;7633;22/06/2016;22:20;MC;1000;23/06/2016;07:15;MC
2310849;MP;319;2;1565;22/06/2016;22:05;MC;1164;23/06/2016;08:00;MC
2310851;MP;319;2;1047;22/06/2016;21:30;MC;1232;23/06/2016;07:15;MC
2310852;MP;321;2;7527;22/06/2016;22:15;MC;1240;23/06/2016;07:20;MC
2310856;MP;319;2;1527;22/06/2016;22:20;MC;1212;23/06/2016;07:20;MC
2310857;MP;321;2;1023;22/06/2016;22:20;MC;1204;23/06/2016;07:15;MC
2310859;MP;318;2;1101;22/06/2016;22:20;MC;1228;23/06/2016;07:30;MC
