Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2311273;MP;318;0;1067;25/06/2016;11:50;MC;1566;25/06/2016;13:10;MC
2311274;3N;E90;0;1619;25/06/2016;13:35;MC;1576;25/06/2016;16:20;MC
2311275;MP;320;1;1121;25/06/2016;05:00;MC;1554;25/06/2016;07:20;MC
2311276;MP;318;0;1057;25/06/2016;11:50;MC;1560;25/06/2016;13:00;MC
2311277;MP;320;0;1081;25/06/2016;09:15;MC;1580;25/06/2016;10:10;MC
2311278;MP;318;1;1851;25/06/2016;18:00;MC;1578;25/06/2016;20:35;MC
2311280;MP;320;0;1135;25/06/2016;08:50;MC;1532;25/06/2016;09:50;MC
2311281;MP;321;0;1341;25/06/2016;11:55;MC;1534;25/06/2016;13:00;MC
2311282;3N;E90;0;7583;25/06/2016;18:10;MC;1552;25/06/2016;19:55;MC
2311283;MP;320;0;1427;25/06/2016;14:40;MC;1548;25/06/2016;15:30;MC
2311284;MP;320;0;1125;25/06/2016;09:30;MC;1426;25/06/2016;10:25;MC
2311287;MP;318;0;7737;25/06/2016;07:50;MC;1410;25/06/2016;08:35;MC
2311288;3N;E70;0;1375;25/06/2016;19:10;MC;1416;25/06/2016;20:50;MC
2311290;3N;E90;0;1107;25/06/2016;07:55;MC;1476;25/06/2016;08:35;MC
2311293;MP;319;0;1591;25/06/2016;18:10;MC;1496;25/06/2016;19:00;MC
2311294;3N;E90;0;1687;25/06/2016;14:25;MC;1486;25/06/2016;15:25;MC
2311295;MP;318;0;1723;25/06/2016;14:15;MC;1494;25/06/2016;15:30;MC
2311296;MP;321;0;1727;25/06/2016;16:50;MC;1440;25/06/2016;18:00;MC
2311297;MP;320;0;7625;25/06/2016;12:05;MC;1442;25/06/2016;12:50;MC
2311298;3N;E70;0;1317;25/06/2016;19:20;MC;1438;25/06/2016;20:25;MC
2311299;MP;320;1;1623;25/06/2016;17:45;MC;1462;25/06/2016;20:05;MC
2311300;MP;321;0;1835;25/06/2016;19:55;MC;1448;25/06/2016;21:00;MC
2311301;3N;E90;0;7537;25/06/2016;12:15;MC;1452;25/06/2016;13:05;MC
2311302;MP;318;0;1543;25/06/2016;10:25;MC;1742;25/06/2016;11:15;MC
2311303;MP;321;0;7725;25/06/2016;12:30;MC;1738;25/06/2016;13:25;MC
2311304;MP;318;0;7619;25/06/2016;11:00;MC;1740;25/06/2016;12:35;MC
2311305;MP;319;0;1089;25/06/2016;09:20;MC;1752;25/06/2016;10:20;MC
2311306;MP;319;0;1497;25/06/2016;11:45;MC;1744;25/06/2016;12:50;MC
2311308;3N;E90;0;1453;25/06/2016;18:00;MC;1718;25/06/2016;18:40;MC
2311309;MP;318;0;1513;25/06/2016;09:10;MC;1722;25/06/2016;10:15;MC
2311310;MP;318;1;1813;25/06/2016;12:30;MC;1712;25/06/2016;14:45;MC
2311312;MP;321;0;1643;25/06/2016;11:40;MC;1726;25/06/2016;12:35;MC
2311313;MP;321;0;1033;25/06/2016;09:00;MC;1734;25/06/2016;10:10;MC
2311314;MP;319;0;1855;25/06/2016;15:35;MC;1754;25/06/2016;16:25;MC
2311315;MP;318;0;1151;25/06/2016;14:30;MC;1814;25/06/2016;16:10;MC
2311316;MP;318;0;1611;25/06/2016;07:55;MC;1812;25/06/2016;08:45;MC
2311317;MP;319;0;7705;25/06/2016;11:05;MC;1832;25/06/2016;12:40;MC
2311318;MP;318;0;1751;25/06/2016;11:55;MC;1828;25/06/2016;12:55;MC
2311320;MP;318;0;7739;25/06/2016;14:30;MC;1822;25/06/2016;15:55;MC
2311321;MP;318;0;1615;25/06/2016;16:35;MC;1766;25/06/2016;17:45;MC
2311322;3N;E90;0;1019;25/06/2016;08:55;MC;1774;25/06/2016;09:40;MC
2311323;3N;E70;0;7657;25/06/2016;19:55;MC;1764;25/06/2016;20:45;MC
2311325;MP;319;0;1145;25/06/2016;11:45;MC;1780;25/06/2016;13:25;MC
2311326;MP;321;0;1735;25/06/2016;14:30;MC;1800;25/06/2016;15:25;MC
2311327;MP;319;1;1781;25/06/2016;18:05;MC;1784;25/06/2016;20:55;MC
2311328;MP;319;0;1165;25/06/2016;11:40;MC;1788;25/06/2016;12:35;MC
2311329;3N;E90;0;1377;25/06/2016;09:20;MC;1606;25/06/2016;10:15;MC
2311330;MP;319;0;1227;25/06/2016;19:55;MC;1610;25/06/2016;20:55;MC
2311332;MP;318;0;1115;25/06/2016;11:45;MC;1614;25/06/2016;12:55;MC
2311333;MP;319;0;1359;25/06/2016;11:45;MC;1588;25/06/2016;13:15;MC
2311334;MP;319;0;1653;25/06/2016;09:15;MC;1590;25/06/2016;10:00;MC
2311335;MP;319;0;1355;25/06/2016;10:55;MC;1596;25/06/2016;12:35;MC
2311336;MP;320;0;7629;25/06/2016;16:35;MC;1582;25/06/2016;18:15;MC
2311337;MP;319;0;7669;25/06/2016;11:05;MC;1600;25/06/2016;12:35;MC
2311338;MP;318;1;1843;25/06/2016;13:15;MC;1604;25/06/2016;15:25;MC
2311340;3N;E90;0;1887;25/06/2016;09:30;MC;1686;25/06/2016;10:10;MC
2311341;3N;E90;0;1553;25/06/2016;09:15;MC;1618;25/06/2016;10:00;MC
2311342;MP;319;0;1789;25/06/2016;19:00;MC;1652;25/06/2016;19:45;MC
2311343;MP;318;0;1743;25/06/2016;14:20;MC;1666;25/06/2016;15:30;MC
2311344;MP;319;0;1435;25/06/2016;11:55;MC;1710;25/06/2016;12:45;MC
2311345;MP;320;0;7637;25/06/2016;19:45;MC;1694;25/06/2016;20:45;MC
2311347;MP;320;0;1381;25/06/2016;09:00;MC;1620;25/06/2016;10:50;MC
2311348;MP;320;0;1395;25/06/2016;12:30;MC;1622;25/06/2016;13:25;MC
2311349;3N;E70;0;7655;25/06/2016;12:30;MC;1638;25/06/2016;13:15;MC
2311350;MP;321;0;1241;25/06/2016;10:45;MC;1640;25/06/2016;11:40;MC
2311351;MP;321;0;7621;25/06/2016;07:40;MC;1642;25/06/2016;08:30;MC
2311352;MP;321;0;1383;25/06/2016;11:45;MC;1648;25/06/2016;12:35;MC
2311353;MP;321;0;1205;25/06/2016;12:25;MC;1624;25/06/2016;13:20;MC
2311354;MP;319;1;1085;25/06/2016;13:15;MC;1844;25/06/2016;16:00;MC
2311355;MP;318;0;1229;25/06/2016;12:05;MC;1850;25/06/2016;13:20;MC
2311356;MP;319;0;1153;25/06/2016;08:45;MC;1854;25/06/2016;09:45;MC
2311357;MP;321;0;1349;25/06/2016;14:40;MC;1834;25/06/2016;15:35;MC
2311358;MP;318;0;1267;25/06/2016;08:55;MC;1842;25/06/2016;10:00;MC
2311359;MP;319;1;1391;25/06/2016;08:55;MC;1890;25/06/2016;12:35;MC
2311361;3N;E90;0;7589;25/06/2016;19:00;MC;1886;25/06/2016;20:45;MC
2311362;MP;318;0;1467;25/06/2016;12:25;MC;1878;25/06/2016;13:20;MC
2311365;MP;320;0;7521;25/06/2016;12:05;MC;7528;25/06/2016;13:00;MC
2311366;3N;E90;0;1519;25/06/2016;11:55;MC;7534;25/06/2016;12:35;MC
2311367;3N;E90;0;7533;25/06/2016;08:00;MC;7536;25/06/2016;08:40;MC
2311368;3N;E90;0;7535;25/06/2016;16:10;MC;7532;25/06/2016;20:00;MC
2311369;MP;321;0;7523;25/06/2016;14:40;MC;7522;25/06/2016;15:40;MC
2311370;MP;321;0;7529;25/06/2016;08:40;MC;7518;25/06/2016;09:35;MC
2311371;MP;320;0;7661;25/06/2016;07:30;MC;7520;25/06/2016;08:25;MC
2311372;MP;320;0;1013;25/06/2016;17:20;MC;7524;25/06/2016;18:40;MC
2311373;MP;321;0;7525;25/06/2016;19:50;MC;7526;25/06/2016;21:00;MC
2311374;GP;777;2;379;25/06/2016;08:35;LC;292;25/06/2016;13:45;LC
2311375;GP;777;0;69;25/06/2016;14:15;LC;338;25/06/2016;16:35;LC
2311376;GP;330;0;145;25/06/2016;11:30;LC;332;25/06/2016;13:45;LC
2311377;GP;330;2;427;25/06/2016;14:25;LC;322;25/06/2016;19:10;LC
2311378;GP;777;2;333;25/06/2016;09:10;LC;264;25/06/2016;13:30;LC
2311379;GP;777;2;927;25/06/2016;06:15;LC;258;25/06/2016;14:00;LC
2311380;GP;777;2;117;25/06/2016;16:35;LC;256;25/06/2016;21:00;LC
2311381;GP;777;2;381;25/06/2016;05:55;LC;276;25/06/2016;13:55;LC
2311382;GP;777;0;953;25/06/2016;07:10;LC;272;25/06/2016;11:00;LC
2311383;GP;777;2;9;25/06/2016;12:40;LC;274;25/06/2016;23:30;LC
2311384;GP;777;2;345;25/06/2016;05:40;LC;374;25/06/2016;10:45;LC
2311385;GP;340;0;673;25/06/2016;11:05;LC;378;25/06/2016;13:30;LC
2311386;GP;340;0;373;25/06/2016;06:40;LC;368;25/06/2016;10:35;LC
2311387;GP;777;2;279;25/06/2016;12:50;LC;382;25/06/2016;23:25;LC
2311388;GP;777;0;347;25/06/2016;08:25;LC;342;25/06/2016;11:35;LC
2311389;GP;777;0;689;25/06/2016;11:10;LC;344;25/06/2016;14:15;LC
2311390;GP;777;0;349;25/06/2016;11:35;LC;356;25/06/2016;13:55;LC
2311391;GP;777;0;483;25/06/2016;16:40;LC;348;25/06/2016;19:10;LC
2311392;GP;777;2;267;25/06/2016;14:10;LC;442;25/06/2016;23:35;LC
2311393;GP;330;2;513;25/06/2016;06:10;LC;426;25/06/2016;13:30;LC
2311394;GP;777;2;275;25/06/2016;16:25;LC;454;25/06/2016;23:30;LC
2311395;MP;320;0;1555;25/06/2016;13:15;MC;452;25/06/2016;14:45;LC
2311396;GP;777;2;107;25/06/2016;05:55;LC;456;25/06/2016;10:30;LC
2311397;GP;777;2;291;25/06/2016;16:35;LC;394;25/06/2016;23:20;LC
2311398;GP;330;2;727;25/06/2016;05:40;LC;386;25/06/2016;16:30;LC
2311399;GP;340;2;499;25/06/2016;06:20;LC;422;25/06/2016;11:20;LC
2311535;3N;E70;0;1011;25/06/2016;12:00;MC;1210;25/06/2016;12:40;MC
2311538;MP;319;0;1233;25/06/2016;14:40;MC;1226;25/06/2016;15:40;MC
2311540;MP;320;0;1065;25/06/2016;16:00;MC;1120;25/06/2016;17:30;MC
2311541;MP;319;0;7731;25/06/2016;20:00;MC;1124;25/06/2016;20:50;MC
2311544;3N;E90;0;1219;25/06/2016;16:00;MC;1118;25/06/2016;16:40;MC
2311546;MP;319;0;1045;25/06/2016;18:05;MC;1144;25/06/2016;19:30;MC
2311547;MP;318;0;1123;25/06/2016;08:55;MC;1150;25/06/2016;09:50;MC
2311548;MP;319;0;1285;25/06/2016;16:10;MC;1152;25/06/2016;17:05;MC
2311549;MP;318;0;1029;25/06/2016;08:45;MC;1146;25/06/2016;09:40;MC
2311550;MP;320;0;1511;25/06/2016;19:55;MC;1134;25/06/2016;20:50;MC
2311551;MP;319;0;7689;25/06/2016;12:20;MC;1132;25/06/2016;13:50;MC
2311553;MP;319;0;1179;25/06/2016;15:05;MC;1342;25/06/2016;16:00;MC
2311554;MP;321;0;1401;25/06/2016;09:10;MC;1348;25/06/2016;10:05;MC
2311555;MP;319;0;7649;25/06/2016;20:10;MC;1350;25/06/2016;21:00;MC
2311556;MP;320;0;1127;25/06/2016;11:50;MC;1346;25/06/2016;12:35;MC
2311557;MP;319;0;1833;25/06/2016;20:10;MC;1326;25/06/2016;21:00;MC
2311558;3N;E70;0;7751;25/06/2016;08:00;MC;1324;25/06/2016;08:50;MC
2311559;3N;E70;0;7677;25/06/2016;07:50;MC;1338;25/06/2016;08:30;MC
2311560;MP;318;0;1367;25/06/2016;14:35;MC;1328;25/06/2016;15:25;MC
2311563;MP;319;0;1753;25/06/2016;17:30;MC;1390;25/06/2016;18:50;MC
2311564;3N;E70;0;1211;25/06/2016;16:05;MC;1392;25/06/2016;16:45;MC
2311565;MP;318;0;1147;25/06/2016;15:10;MC;1404;25/06/2016;16:05;MC
2311566;MP;321;1;1739;25/06/2016;18:10;MC;1400;25/06/2016;20:50;MC
2311567;3N;E70;0;1273;25/06/2016;14:40;MC;1372;25/06/2016;15:25;MC
2311568;MP;319;0;1281;25/06/2016;20:00;MC;1354;25/06/2016;21:10;MC
2311569;MP;319;0;1597;25/06/2016;19:40;MC;1358;25/06/2016;20:45;MC
2311570;MP;318;0;1415;25/06/2016;09:05;MC;1366;25/06/2016;10:05;MC
2311571;MP;320;2;1581;25/06/2016;14:30;MC;1380;25/06/2016;20:30;MC
2311572;3N;E70;0;7679;25/06/2016;12:15;MC;1374;25/06/2016;13:45;MC
2311574;3N;E90;0;1577;25/06/2016;20:15;MC;1376;25/06/2016;21:00;MC
2311575;3N;E70;0;1473;25/06/2016;09:00;MC;1272;25/06/2016;10:00;MC
2311576;3N;E70;0;1193;25/06/2016;11:55;MC;1264;25/06/2016;12:35;MC
2311577;MP;318;1;1879;25/06/2016;18:45;MC;1266;25/06/2016;20:50;MC
2311578;MP;321;0;7641;25/06/2016;11:45;MC;1294;25/06/2016;12:40;MC
2311579;3N;E90;0;1507;25/06/2016;16:05;MC;1274;25/06/2016;19:15;MC
2311580;MP;319;0;1897;25/06/2016;14:20;MC;1280;25/06/2016;16:10;MC
2311581;MP;319;0;1845;25/06/2016;09:20;MC;1284;25/06/2016;10:15;MC
2311582;3N;E70;0;1339;25/06/2016;12:10;MC;1292;25/06/2016;12:55;MC
2311583;MP;320;0;1347;25/06/2016;18:10;MC;1246;25/06/2016;19:20;MC
2311584;MP;319;0;1785;25/06/2016;10:20;MC;1258;25/06/2016;11:10;MC
2311585;MP;319;0;1351;25/06/2016;08:50;MC;1262;25/06/2016;09:50;MC
2311586;MP;318;0;1567;25/06/2016;17:35;MC;1312;25/06/2016;18:20;MC
2311587;MP;320;2;1465;25/06/2016;17:35;MC;1320;25/06/2016;23:30;MC
2311588;3N;E70;0;1517;25/06/2016;14:25;MC;1316;25/06/2016;15:35;MC
2311589;MP;320;0;7627;25/06/2016;13:25;MC;1304;25/06/2016;14:15;MC
2311590;MP;320;0;1695;25/06/2016;08:55;MC;1300;25/06/2016;09:55;MC
2311591;3N;E70;0;1639;25/06/2016;17:40;MC;1310;25/06/2016;20:35;MC
2311605;MP;319;2;1745;25/06/2016;21:40;MC;1554;26/06/2016;07:20;MC
2311611;MP;318;2;1713;25/06/2016;18:40;MC;1542;26/06/2016;07:15;MC
2311616;MP;319;2;1343;25/06/2016;19:15;MC;1434;26/06/2016;07:35;MC
2311623;MP;318;2;1605;25/06/2016;20:35;MC;1422;26/06/2016;07:20;MC
2311625;MP;318;2;1767;25/06/2016;22:05;MC;1466;26/06/2016;08:00;MC
2311400;GP;330;0;217;25/06/2016;08:20;LC;514;25/06/2016;11:00;LC
2311401;GP;330;2;149;25/06/2016;06:20;LC;508;25/06/2016;13:30;LC
2311402;GP;340;0;755;25/06/2016;12:40;LC;524;25/06/2016;16:15;LC
2311403;GP;777;2;165;25/06/2016;17:00;LC;460;25/06/2016;23:35;LC
2311404;GP;777;0;27;25/06/2016;11:00;LC;474;25/06/2016;13:55;LC
2311405;GP;340;2;339;25/06/2016;06:00;LC;498;25/06/2016;11:05;LC
2311406;GP;777;0;99;25/06/2016;11:20;LC;480;25/06/2016;14:00;LC
2311407;GP;777;0;995;25/06/2016;05:40;LC;566;25/06/2016;09:10;LC
2311408;GP;777;0;475;25/06/2016;14:15;LC;562;25/06/2016;16:30;LC
2311409;GP;777;0;129;25/06/2016;14:00;LC;718;25/06/2016;16:25;LC
2311410;GP;777;2;293;25/06/2016;04:30;LC;702;25/06/2016;13:55;LC
2311411;GP;340;0;423;25/06/2016;11:15;LC;694;25/06/2016;13:40;LC
2311412;GP;330;2;833;25/06/2016;06:00;LC;770;25/06/2016;13:40;LC
2311413;GP;777;0;969;25/06/2016;09:55;LC;741;25/06/2016;12:45;LC
2311414;GP;777;2;775;25/06/2016;06:00;LC;636;25/06/2016;10:40;LC
2311415;GP;777;2;719;25/06/2016;06:05;LC;688;25/06/2016;13:50;LC
2311416;GP;777;0;681;25/06/2016;08:10;LC;682;25/06/2016;10:55;LC
2311417;GP;777;2;643;25/06/2016;06:15;LC;662;25/06/2016;13:55;LC
2311418;MP;320;0;1463;25/06/2016;09:10;MC;7652;25/06/2016;10:05;MC
2311419;3N;E70;0;7639;25/06/2016;15:40;MC;7656;25/06/2016;16:20;MC
2311420;3N;E70;0;1093;25/06/2016;08:10;MC;7654;25/06/2016;08:50;MC
2311421;MP;319;0;1263;25/06/2016;15:50;MC;7646;25/06/2016;16:50;MC
2311422;MP;321;0;1295;25/06/2016;18:05;MC;7648;25/06/2016;19:10;MC
2311423;MP;318;0;7517;25/06/2016;11:25;MC;7644;25/06/2016;12:45;MC
2311424;MP;320;0;7663;25/06/2016;12:00;MC;7664;25/06/2016;12:55;MC
2311425;MP;321;0;7665;25/06/2016;14:40;MC;7666;25/06/2016;15:35;MC
2311427;MP;320;0;7673;25/06/2016;08:40;MC;7662;25/06/2016;09:35;MC
2311428;3N;E70;0;1187;25/06/2016;17:25;MC;7638;25/06/2016;20:45;MC
2311429;MP;320;0;1083;25/06/2016;17:25;MC;7626;25/06/2016;19:00;MC
2311430;MP;320;0;1149;25/06/2016;12:10;MC;7624;25/06/2016;13:10;MC
2311431;3N;E90;0;1607;25/06/2016;13:20;MC;7588;25/06/2016;14:20;MC
2311432;3N;E90;0;1477;25/06/2016;12:25;MC;7582;25/06/2016;13:35;MC
2311433;MP;318;0;1411;25/06/2016;12:30;MC;7584;25/06/2016;13:30;MC
2311435;MP;320;0;1247;25/06/2016;09:00;MC;7622;25/06/2016;10:00;MC
2311436;MP;320;0;7721;25/06/2016;07:25;MC;7620;25/06/2016;08:45;MC
2311437;MP;321;0;7651;25/06/2016;07:50;MC;7640;25/06/2016;08:40;MC
2311438;MP;321;0;1801;25/06/2016;20:30;MC;7630;25/06/2016;21:25;MC
2311439;MP;320;0;7643;25/06/2016;14:35;MC;7634;25/06/2016;16:15;MC
2311440;MP;321;0;1449;25/06/2016;08:40;MC;7720;25/06/2016;09:35;MC
2311441;MP;318;0;1423;25/06/2016;11:25;MC;7724;25/06/2016;12:40;MC
2311442;MP;320;0;1549;25/06/2016;19:55;MC;7728;25/06/2016;21:10;MC
2311443;MP;320;0;7709;25/06/2016;19:55;MC;7712;25/06/2016;21:00;MC
2311444;MP;320;0;7701;25/06/2016;12:00;MC;7714;25/06/2016;12:55;MC
2311445;3N;E70;0;1417;25/06/2016;09:00;MC;7752;25/06/2016;09:40;MC
2311446;3N;E70;0;7757;25/06/2016;20:00;MC;7758;25/06/2016;20:55;MC
2311447;3N;E70;0;1265;25/06/2016;16:45;MC;7756;25/06/2016;17:20;MC
2311448;MP;318;0;7733;25/06/2016;19:45;MC;7732;25/06/2016;21:35;MC
2311449;MP;319;0;7683;25/06/2016;16:20;MC;7730;25/06/2016;17:05;MC
2311450;MP;318;0;7727;25/06/2016;15:40;MC;7738;25/06/2016;16:30;MC
2311451;MP;318;0;1579;25/06/2016;09:05;MC;7736;25/06/2016;10:20;MC
2311452;3N;E70;0;1439;25/06/2016;08:35;MC;7676;25/06/2016;09:35;MC
2311453;3N;E70;0;1325;25/06/2016;12:20;MC;7678;25/06/2016;13:00;MC
2311454;MP;319;0;1213;25/06/2016;11:25;MC;7680;25/06/2016;12:45;MC
2311455;MP;319;0;7667;25/06/2016;17:35;MC;7668;25/06/2016;18:25;MC
2311456;MP;320;0;7519;25/06/2016;07:30;MC;7672;25/06/2016;08:20;MC
2311457;MP;320;0;7671;25/06/2016;20:50;MC;7670;25/06/2016;21:40;MC
2311458;MP;320;0;7711;25/06/2016;08:45;MC;7702;25/06/2016;09:40;MC
2311460;MP;320;0;7703;25/06/2016;14:40;MC;7706;25/06/2016;15:40;MC
2311461;MP;321;0;1649;25/06/2016;17:05;MC;7708;25/06/2016;18:25;MC
2311462;MP;319;0;7707;25/06/2016;09:40;MC;7704;25/06/2016;10:30;MC
2311463;MP;318;0;1741;25/06/2016;15:55;MC;7682;25/06/2016;16:40;MC
2311464;MP;319;0;7681;25/06/2016;07:50;MC;7688;25/06/2016;08:45;MC
2311465;MP;320;0;1533;25/06/2016;17:20;MC;7686;25/06/2016;18:35;MC
2311466;GP;777;0;85;25/06/2016;16:45;LC;76;25/06/2016;19:10;LC
2311467;GP;350;2;111;25/06/2016;05:35;LC;66;25/06/2016;10:30;LC
2311468;GP;777;2;257;25/06/2016;06:10;LC;72;25/06/2016;13:40;LC
2311469;GP;777;0;401;25/06/2016;11:15;LC;90;25/06/2016;14:10;LC
2311470;GP;777;2;139;25/06/2016;17:00;LC;102;25/06/2016;23:20;LC
2311471;GP;777;0;561;25/06/2016;14:15;LC;80;25/06/2016;16:35;LC
2311472;GP;350;2;703;25/06/2016;06:30;LC;84;25/06/2016;10:55;LC
2311473;GP;777;2;639;25/06/2016;08:35;LC;10;25/06/2016;17:00;LC
2311474;GP;777;2;457;25/06/2016;08:00;LC;8;25/06/2016;19:10;LC
2311475;GP;350;0;65;25/06/2016;11:10;LC;6;25/06/2016;14:05;LC
2311476;GP;350;2;7;25/06/2016;08:35;LC;54;25/06/2016;13:45;LC
2311477;GP;330;0;23;25/06/2016;05:40;LC;22;25/06/2016;08:20;LC
2311479;GP;350;0;55;25/06/2016;08:25;LC;178;25/06/2016;11:20;LC
2311480;GP;340;0;524;25/06/2016;08:55;LC;146;25/06/2016;11:20;LC
2311481;GP;330;2;225;25/06/2016;06:15;LC;226;25/06/2016;10:55;LC
2311482;GP;330;0;191;25/06/2016;08:35;LC;218;25/06/2016;11:05;LC
2311483;GP;350;2;183;25/06/2016;14:20;LC;188;25/06/2016;23:30;LC
2311484;GP;330;2;367;25/06/2016;06:10;LC;192;25/06/2016;10:40;LC
2311485;GP;777;0;393;25/06/2016;11:00;LC;112;25/06/2016;14:00;LC
2311486;GP;330;2;321;25/06/2016;11:35;LC;144;25/06/2016;16:15;LC
2311487;GP;777;0;565;25/06/2016;19:45;LC;116;25/06/2016;23:25;LC
2311488;GP;777;2;443;25/06/2016;08:00;LC;128;25/06/2016;14:00;LC
2311489;GP;777;0;11;25/06/2016;11:10;LC;900;25/06/2016;14:15;LC
2311490;GP;777;2;463;25/06/2016;05:40;LC;934;25/06/2016;11:35;LC
2311491;GP;777;0;459;25/06/2016;11:20;LC;804;25/06/2016;14:30;LC
2311492;GP;330;2;897;25/06/2016;06:30;LC;896;25/06/2016;10:35;LC
2311493;GP;340;2;377;25/06/2016;11:30;LC;860;25/06/2016;16:10;LC
2311495;MP;319;0;1601;25/06/2016;17:40;MC;1042;25/06/2016;18:30;MC
2311496;MP;320;0;1443;25/06/2016;16:00;MC;1050;25/06/2016;17:40;MC
2311497;MP;321;0;1505;25/06/2016;15:00;MC;1048;25/06/2016;16:55;MC
2311499;MP;320;0;1001;25/06/2016;12:15;MC;1012;25/06/2016;13:25;MC
2311500;MP;318;0;1829;25/06/2016;17:05;MC;1022;25/06/2016;18:15;MC
2311501;MP;321;0;1535;25/06/2016;17:20;MC;1032;25/06/2016;19:00;MC
2311502;MP;320;0;1243;25/06/2016;08:35;MC;1024;25/06/2016;09:40;MC
2311503;MP;321;0;1069;25/06/2016;16:55;MC;1080;25/06/2016;18:15;MC
2311504;MP;320;0;1139;25/06/2016;12:10;MC;1082;25/06/2016;13:10;MC
2311505;MP;318;0;7645;25/06/2016;16:25;MC;1100;25/06/2016;17:15;MC
2311509;MP;320;0;1321;25/06/2016;12:05;MC;1060;25/06/2016;13:20;MC
2311510;MP;321;0;1681;25/06/2016;12:05;MC;1068;25/06/2016;13:05;MC
2311512;MP;321;0;1641;25/06/2016;15:00;MC;1062;25/06/2016;16:00;MC
2311513;MP;320;0;1669;25/06/2016;11:15;MC;1064;25/06/2016;12:35;MC
2311515;GP;777;0;943;25/06/2016;14:00;LC;946;25/06/2016;16:35;LC
2311516;GP;777;0;351;25/06/2016;08:05;LC;940;25/06/2016;11:15;LC
2311518;GP;777;0;977;25/06/2016;06:50;LC;976;25/06/2016;10:40;LC
2311519;3N;E90;0;1775;25/06/2016;15:05;MC;1006;25/06/2016;18:30;MC
2311520;3N;E70;0;1725;25/06/2016;07:55;MC;1010;25/06/2016;08:35;MC
2311521;MP;321;0;1625;25/06/2016;19:20;MC;1004;25/06/2016;20:35;MC
2311522;GP;350;2;83;25/06/2016;11:35;LC;990;25/06/2016;23:25;LC
2311523;3N;E70;0;1311;25/06/2016;08:15;MC;1192;25/06/2016;09:05;MC
2311524;MP;320;0;1025;25/06/2016;15:25;MC;1194;25/06/2016;16:15;MC
2311525;MP;319;0;1259;25/06/2016;17:50;MC;1180;25/06/2016;19:05;MC
2311526;MP;319;0;1327;25/06/2016;08:45;MC;1178;25/06/2016;09:40;MC
2311529;3N;E70;0;7753;25/06/2016;12:20;MC;1186;25/06/2016;13:00;MC
2311530;MP;320;0;1889;25/06/2016;17:20;MC;1168;25/06/2016;18:20;MC
2311532;MP;320;0;1305;25/06/2016;19:55;MC;1242;25/06/2016;20:45;MC
2311533;3N;E90;0;1275;25/06/2016;09:05;MC;1218;25/06/2016;12:35;MC
2311641;MP;318;2;1823;25/06/2016;20:00;MC;1750;26/06/2016;07:15;MC
2311678;MP;320;2;1621;25/06/2016;21:40;MC;1668;26/06/2016;07:20;MC
2311679;MP;321;2;1181;25/06/2016;22:20;MC;1680;26/06/2016;07:30;MC
