Stay;BodyType;AircraftType;NbTowings;Arr_Number;Arr_Date;Arr_Hour;Arr_CourrierCode;Dep_Number;Dep_Date;Dep_Hour;Dep_CourrierCode
2309556;MP;321;0;1149;20/06/2016;12:10;MC;1624;20/06/2016;13:20;MC
2309557;MP;319;0;1411;20/06/2016;12:30;MC;1850;20/06/2016;13:20;MC
2309558;MP;319;1;1085;20/06/2016;13:15;MC;1844;20/06/2016;16:00;MC
2309559;MP;319;0;1391;20/06/2016;08:55;MC;1854;20/06/2016;09:45;MC
2309561;MP;318;0;1513;20/06/2016;09:10;MC;1842;20/06/2016;10:00;MC
2309562;MP;321;0;1349;20/06/2016;14:40;MC;1834;20/06/2016;15:35;MC
2309563;MP;319;1;1153;20/06/2016;08:45;MC;1890;20/06/2016;12:35;MC
2309564;MP;319;2;1891;19/06/2016;21:25;MC;1896;20/06/2016;07:15;MC
2309566;3N;E90;0;1119;20/06/2016;20:00;MC;1886;20/06/2016;20:45;MC
2309567;MP;319;2;7527;19/06/2016;22:15;MC;7516;20/06/2016;07:20;MC
2309569;MP;320;0;7521;20/06/2016;12:05;MC;7528;20/06/2016;13:00;MC
2309570;3N;E90;0;1519;20/06/2016;11:55;MC;7534;20/06/2016;12:35;MC
2309571;3N;E90;0;7533;20/06/2016;08:00;MC;7536;20/06/2016;08:40;MC
2309572;3N;E70;0;1639;20/06/2016;17:40;MC;7532;20/06/2016;20:00;MC
2309573;MP;321;0;7523;20/06/2016;14:40;MC;7522;20/06/2016;15:40;MC
2309574;MP;321;0;7529;20/06/2016;08:40;MC;7518;20/06/2016;09:35;MC
2309575;MP;321;0;1623;20/06/2016;17:45;MC;7524;20/06/2016;18:40;MC
2309576;MP;321;0;7525;20/06/2016;19:50;MC;7526;20/06/2016;21:00;MC
2309577;GP;340;2;339;20/06/2016;06:00;LC;306;20/06/2016;11:00;LC
2309578;GP;777;2;107;20/06/2016;05:55;LC;292;20/06/2016;13:45;LC
2309579;GP;777;0;129;20/06/2016;14:00;LC;338;20/06/2016;16:35;LC
2309580;GP;330;0;503;20/06/2016;11:25;LC;332;20/06/2016;13:45;LC
2309581;GP;330;2;427;20/06/2016;14:25;LC;322;20/06/2016;19:10;LC
2309582;GP;777;2;681;20/06/2016;08:10;LC;264;20/06/2016;13:30;LC
2309583;GP;777;2;639;20/06/2016;08:35;LC;256;20/06/2016;21:00;LC
2309584;GP;777;2;643;20/06/2016;06:15;LC;276;20/06/2016;13:55;LC
2309585;GP;777;2;275;20/06/2016;16:25;LC;274;20/06/2016;23:30;LC
2309586;GP;777;2;345;20/06/2016;05:40;LC;374;20/06/2016;10:45;LC
2309587;GP;340;0;673;20/06/2016;11:05;LC;378;20/06/2016;13:30;LC
2309588;GP;340;2;377;19/06/2016;11:30;LC;368;20/06/2016;10:35;LC
2309589;GP;777;0;565;20/06/2016;19:45;LC;382;20/06/2016;23:25;LC
2309590;GP;777;0;379;20/06/2016;08:35;LC;342;20/06/2016;11:35;LC
2309591;GP;777;0;689;20/06/2016;11:10;LC;344;20/06/2016;14:15;LC
2309592;GP;777;0;349;20/06/2016;11:35;LC;356;20/06/2016;13:55;LC
2309593;GP;777;0;483;20/06/2016;16:40;LC;348;20/06/2016;19:10;LC
2309594;GP;777;2;85;20/06/2016;16:45;LC;442;20/06/2016;23:35;LC
2309595;GP;330;2;833;20/06/2016;06:00;LC;426;20/06/2016;13:30;LC
2309596;GP;777;2;291;20/06/2016;16:35;LC;454;20/06/2016;23:30;LC
2309597;MP;320;0;1555;20/06/2016;13:15;MC;452;20/06/2016;14:45;LC
2309598;GP;777;0;805;20/06/2016;06:35;LC;456;20/06/2016;10:30;LC
2309599;GP;777;2;561;20/06/2016;14:15;LC;394;20/06/2016;23:20;LC
2309600;GP;340;0;755;20/06/2016;12:40;LC;386;20/06/2016;16:30;LC
2309601;GP;340;0;524;20/06/2016;08:55;LC;422;20/06/2016;11:20;LC
2309602;GP;777;2;77;20/06/2016;17:05;LC;406;20/06/2016;23:30;LC
2309603;GP;330;2;23;20/06/2016;05:40;LC;508;20/06/2016;13:30;LC
2309604;GP;330;2;321;20/06/2016;11:35;LC;524;20/06/2016;16:15;LC
2309605;GP;777;0;27;20/06/2016;11:00;LC;474;20/06/2016;13:55;LC
2309606;GP;340;0;385;20/06/2016;08:00;LC;498;20/06/2016;11:05;LC
2309607;GP;777;0;111;20/06/2016;05:35;LC;566;20/06/2016;09:10;LC
2309608;GP;777;0;279;20/06/2016;12:50;LC;562;20/06/2016;16:30;LC
2309609;GP;777;2;333;20/06/2016;09:10;LC;718;20/06/2016;16:25;LC
2309610;GP;330;0;217;20/06/2016;08:20;LC;724;20/06/2016;11:10;LC
2309611;GP;340;0;423;20/06/2016;11:15;LC;694;20/06/2016;13:40;LC
2309612;GP;350;2;995;20/06/2016;05:40;LC;702;20/06/2016;13:55;LC
2309613;GP;777;2;463;20/06/2016;05:40;LC;741;20/06/2016;12:45;LC
2309614;GP;777;0;977;20/06/2016;06:50;LC;636;20/06/2016;10:40;LC
2309615;GP;777;0;443;20/06/2016;08:00;LC;682;20/06/2016;10:55;LC
2309616;GP;777;2;351;20/06/2016;08:05;LC;688;20/06/2016;13:50;LC
2309617;GP;777;0;459;20/06/2016;11:20;LC;662;20/06/2016;13:55;LC
2309619;MP;320;0;1125;20/06/2016;09:30;MC;1426;20/06/2016;10:25;MC
2309621;MP;318;0;7739;20/06/2016;14:30;MC;1494;20/06/2016;15:30;MC
2309622;MP;318;2;1249;19/06/2016;22:20;MC;1434;20/06/2016;07:35;MC
2309623;MP;318;0;7649;20/06/2016;20:10;MC;1414;20/06/2016;21:10;MC
2309624;3N;E90;0;1775;20/06/2016;15:05;MC;1406;20/06/2016;15:45;MC
2309626;MP;319;0;7681;20/06/2016;07:50;MC;1410;20/06/2016;08:35;MC
2309627;3N;E70;0;1811;20/06/2016;20:00;MC;1416;20/06/2016;20:50;MC
2309628;MP;318;2;7685;19/06/2016;22:10;MC;1422;20/06/2016;07:20;MC
2309630;3N;E70;0;1187;20/06/2016;17:25;MC;1472;20/06/2016;19:00;MC
2309631;3N;E90;0;1107;20/06/2016;07:55;MC;1476;20/06/2016;08:35;MC
2309632;MP;319;0;1381;20/06/2016;09:00;MC;1464;20/06/2016;09:55;MC
2309633;MP;320;0;1781;20/06/2016;18:05;MC;1496;20/06/2016;19:00;MC
2309634;MP;320;0;1013;20/06/2016;17:20;MC;1582;20/06/2016;18:15;MC
2309635;3N;E90;0;1687;20/06/2016;14:25;MC;1486;20/06/2016;15:25;MC
2309636;MP;321;0;1649;20/06/2016;17:05;MC;1440;20/06/2016;18:00;MC
2309637;MP;318;0;1435;20/06/2016;11:55;MC;1442;20/06/2016;12:50;MC
2309638;3N;E70;0;1393;20/06/2016;19:45;MC;1438;20/06/2016;20:25;MC
2309639;MP;320;0;1343;20/06/2016;19:15;MC;1462;20/06/2016;20:05;MC
2309640;MP;321;0;1835;20/06/2016;19:55;MC;1448;20/06/2016;21:00;MC
2309641;3N;E90;0;1307;20/06/2016;10:35;MC;1452;20/06/2016;13:05;MC
2309642;MP;318;0;1543;20/06/2016;10:25;MC;1742;20/06/2016;11:15;MC
2309643;MP;321;0;1205;20/06/2016;12:25;MC;1738;20/06/2016;13:25;MC
2309644;MP;318;0;1423;20/06/2016;11:25;MC;1740;20/06/2016;12:35;MC
2309645;MP;318;2;7715;19/06/2016;22:15;MC;1750;20/06/2016;07:15;MC
2309647;MP;319;0;1089;20/06/2016;09:20;MC;1752;20/06/2016;10:20;MC
2309648;MP;319;0;1145;20/06/2016;11:45;MC;1744;20/06/2016;12:50;MC
2309649;MP;318;0;1123;20/06/2016;08:55;MC;1722;20/06/2016;10:15;MC
2309650;MP;318;1;1813;20/06/2016;12:30;MC;1712;20/06/2016;14:45;MC
2309651;3N;E90;0;1453;20/06/2016;18:00;MC;1718;20/06/2016;18:40;MC
2309653;MP;319;0;1213;20/06/2016;11:25;MC;1726;20/06/2016;12:35;MC
2309654;MP;321;0;1033;20/06/2016;09:00;MC;1734;20/06/2016;10:10;MC
2309655;MP;319;0;1855;20/06/2016;15:35;MC;1754;20/06/2016;16:25;MC
2309656;3N;E70;0;1317;20/06/2016;19:20;MC;1724;20/06/2016;20:00;MC
2309657;MP;318;0;1743;20/06/2016;14:20;MC;1814;20/06/2016;16:10;MC
2309658;MP;318;0;7737;20/06/2016;07:50;MC;1812;20/06/2016;08:45;MC
2309659;MP;318;0;1751;20/06/2016;11:55;MC;1828;20/06/2016;12:55;MC
2309660;MP;319;0;7517;20/06/2016;11:25;MC;1832;20/06/2016;12:40;MC
2309662;MP;321;0;1505;20/06/2016;15:00;MC;1822;20/06/2016;15:55;MC
2309663;3N;E90;0;1019;20/06/2016;08:55;MC;1774;20/06/2016;09:40;MC
2309664;MP;318;0;1711;20/06/2016;16:40;MC;1766;20/06/2016;17:45;MC
2309665;3N;E70;0;7657;20/06/2016;19:55;MC;1764;20/06/2016;20:45;MC
2309667;3N;E70;0;1293;20/06/2016;15:50;MC;1810;20/06/2016;16:30;MC
2309668;MP;320;1;1669;20/06/2016;11:15;MC;1780;20/06/2016;13:25;MC
2309669;MP;321;0;1735;20/06/2016;14:30;MC;1800;20/06/2016;15:25;MC
2309670;MP;319;0;1281;20/06/2016;20:00;MC;1784;20/06/2016;20:55;MC
2309671;MP;319;0;1165;20/06/2016;11:40;MC;1788;20/06/2016;12:35;MC
2309672;3N;E90;0;1377;20/06/2016;09:20;MC;1606;20/06/2016;10:15;MC
2309680;MP;319;0;1359;20/06/2016;11:45;MC;1588;20/06/2016;13:15;MC
2309683;MP;320;1;1121;20/06/2016;05:00;MC;1668;20/06/2016;07:20;MC
2309684;MP;321;2;1181;19/06/2016;22:20;MC;1680;20/06/2016;07:30;MC
2309686;3N;E90;0;1887;20/06/2016;09:30;MC;1686;20/06/2016;10:10;MC
2309687;3N;E90;0;1553;20/06/2016;09:15;MC;1618;20/06/2016;10:00;MC
2309688;MP;319;0;1789;20/06/2016;19:00;MC;1652;20/06/2016;19:45;MC
2309689;MP;318;0;1367;20/06/2016;14:35;MC;1666;20/06/2016;15:30;MC
2309690;MP;318;0;1067;20/06/2016;11:50;MC;1710;20/06/2016;12:45;MC
2309691;MP;318;0;1415;20/06/2016;09:05;MC;7652;20/06/2016;10:05;MC
2309692;3N;E70;0;7639;20/06/2016;15:40;MC;7656;20/06/2016;16:20;MC
2309693;3N;E70;0;1093;20/06/2016;08:10;MC;7654;20/06/2016;08:50;MC
2309694;MP;318;0;1127;20/06/2016;11:50;MC;7644;20/06/2016;12:45;MC
2309695;MP;318;0;1741;20/06/2016;15:55;MC;7646;20/06/2016;16:50;MC
2309696;MP;321;0;1739;20/06/2016;18:10;MC;7648;20/06/2016;19:10;MC
2309697;MP;321;0;7663;20/06/2016;12:00;MC;7664;20/06/2016;12:55;MC
2309698;MP;321;0;7665;20/06/2016;14:40;MC;7666;20/06/2016;15:35;MC
2309700;MP;320;2;1527;19/06/2016;22:20;MC;7660;20/06/2016;07:20;MC
2309701;MP;320;0;7673;20/06/2016;08:40;MC;7662;20/06/2016;09:35;MC
2309702;MP;319;0;1851;20/06/2016;18:00;MC;7626;20/06/2016;19:00;MC
2309703;MP;319;0;1001;20/06/2016;12:15;MC;7624;20/06/2016;13:10;MC
2309704;MP;320;0;1463;20/06/2016;09:10;MC;7622;20/06/2016;10:00;MC
2309705;MP;321;0;7651;20/06/2016;07:50;MC;7620;20/06/2016;08:45;MC
2309706;MP;320;0;7721;20/06/2016;07:25;MC;7640;20/06/2016;08:40;MC
2309707;3N;E70;0;1373;20/06/2016;20:00;MC;7638;20/06/2016;20:45;MC
2309708;MP;321;0;1801;20/06/2016;20:30;MC;7630;20/06/2016;21:25;MC
2309709;MP;319;0;1025;20/06/2016;15:25;MC;7634;20/06/2016;16:15;MC
2309710;MP;321;0;1449;20/06/2016;08:40;MC;7720;20/06/2016;09:35;MC
2309711;MP;320;0;7731;20/06/2016;20:00;MC;7728;20/06/2016;21:10;MC
2309712;MP;318;0;1115;20/06/2016;11:45;MC;7724;20/06/2016;12:40;MC
2309713;MP;320;0;7709;20/06/2016;19:55;MC;7712;20/06/2016;21:00;MC
2309714;MP;321;0;7701;20/06/2016;12:00;MC;7714;20/06/2016;12:55;MC
2309715;3N;E70;0;1417;20/06/2016;09:00;MC;7752;20/06/2016;09:40;MC
2309716;3N;E70;0;1325;20/06/2016;12:20;MC;7754;20/06/2016;13:05;MC
2309717;3N;E90;0;1203;20/06/2016;20:15;MC;7758;20/06/2016;20:55;MC
2309718;MP;318;0;7727;20/06/2016;15:40;MC;7738;20/06/2016;16:30;MC
2309719;3N;E70;0;1265;20/06/2016;16:45;MC;7756;20/06/2016;17:20;MC
2309720;MP;318;0;1495;20/06/2016;20:45;MC;7732;20/06/2016;21:35;MC
2309721;MP;320;0;7683;20/06/2016;16:20;MC;7730;20/06/2016;17:05;MC
2309722;MP;318;0;1579;20/06/2016;09:05;MC;7736;20/06/2016;10:20;MC
2309723;3N;E70;0;1439;20/06/2016;08:35;MC;7676;20/06/2016;09:35;MC
2309724;3N;E70;0;7679;20/06/2016;12:15;MC;7678;20/06/2016;13:00;MC
2309725;MP;320;0;7641;20/06/2016;11:45;MC;7680;20/06/2016;12:45;MC
2309726;MP;319;0;7667;20/06/2016;17:35;MC;7668;20/06/2016;18:25;MC
2309727;MP;320;0;7671;20/06/2016;20:50;MC;7670;20/06/2016;21:40;MC
2309728;MP;320;0;7711;20/06/2016;08:45;MC;7702;20/06/2016;09:40;MC
2309729;MP;318;2;1767;19/06/2016;22:05;MC;7700;20/06/2016;07:15;MC
2309731;MP;318;0;1567;20/06/2016;17:35;MC;7708;20/06/2016;18:25;MC
2309732;MP;320;0;7703;20/06/2016;14:40;MC;7706;20/06/2016;15:40;MC
2309733;MP;319;0;1833;20/06/2016;20:10;MC;7684;20/06/2016;21:10;MC
2309734;MP;318;0;1611;20/06/2016;07:55;MC;7688;20/06/2016;08:45;MC
2309735;MP;318;0;1601;20/06/2016;17:40;MC;7686;20/06/2016;18:35;MC
2309736;GP;350;2;185;20/06/2016;05:55;LC;66;20/06/2016;10:30;LC
2309737;GP;777;0;393;20/06/2016;11:00;LC;72;20/06/2016;13:40;LC
2309738;GP;777;0;99;20/06/2016;11:20;LC;90;20/06/2016;14:10;LC
2309739;GP;777;2;69;20/06/2016;14:15;LC;102;20/06/2016;23:20;LC
2309740;GP;777;0;267;20/06/2016;14:10;LC;80;20/06/2016;16:35;LC
2309741;GP;350;2;703;20/06/2016;06:30;LC;84;20/06/2016;10:55;LC
2309742;GP;777;2;381;20/06/2016;05:55;LC;10;20/06/2016;17:00;LC
2309743;GP;777;2;9;20/06/2016;12:40;LC;8;20/06/2016;19:10;LC
2309744;GP;350;0;65;20/06/2016;11:10;LC;6;20/06/2016;14:05;LC
2309745;GP;350;2;7;20/06/2016;08:35;LC;54;20/06/2016;13:45;LC
2309746;GP;330;0;727;20/06/2016;05:40;LC;22;20/06/2016;08:20;LC
2309747;GP;777;0;475;20/06/2016;14:15;LC;26;20/06/2016;17:00;LC
2309748;GP;350;0;55;20/06/2016;08:25;LC;178;20/06/2016;11:20;LC
2309749;GP;777;0;935;20/06/2016;11:30;LC;166;20/06/2016;14:20;LC
2309750;GP;330;0;191;20/06/2016;08:35;LC;146;20/06/2016;11:20;LC
2309751;GP;330;2;559;20/06/2016;06:05;LC;218;20/06/2016;11:05;LC
2309752;GP;330;2;889;20/06/2016;06:20;LC;226;20/06/2016;10:55;LC
2309753;GP;777;2;117;20/06/2016;16:35;LC;188;20/06/2016;23:30;LC
2309754;GP;777;2;257;20/06/2016;06:10;LC;112;20/06/2016;14:00;LC
2309755;GP;777;0;515;20/06/2016;14:10;LC;132;20/06/2016;16:35;LC
2309756;GP;330;2;145;20/06/2016;11:30;LC;144;20/06/2016;16:15;LC
2309757;GP;350;2;83;20/06/2016;11:35;LC;116;20/06/2016;23:25;LC
2309758;GP;777;0;401;20/06/2016;11:15;LC;128;20/06/2016;14:00;LC
2309759;GP;777;0;11;20/06/2016;11:10;LC;900;20/06/2016;14:15;LC
2309760;GP;777;2;293;20/06/2016;04:30;LC;928;20/06/2016;22:05;LC
2309761;GP;777;2;347;20/06/2016;08:25;LC;804;20/06/2016;14:30;LC
2309762;GP;330;0;373;20/06/2016;06:40;LC;888;20/06/2016;10:35;LC
2309763;GP;330;2;149;20/06/2016;06:20;LC;896;20/06/2016;10:35;LC
2309764;GP;330;2;513;20/06/2016;06:10;LC;830;20/06/2016;11:00;LC
2309765;MP;319;2;1565;19/06/2016;22:05;MC;1044;20/06/2016;09:35;MC
2309767;MP;319;0;1233;20/06/2016;14:40;MC;1046;20/06/2016;15:55;MC
2309768;MP;320;0;1083;20/06/2016;17:25;MC;1042;20/06/2016;18:30;MC
2309769;MP;319;0;7629;20/06/2016;16:35;MC;1050;20/06/2016;17:40;MC
2309770;MP;318;0;1443;20/06/2016;16:00;MC;1048;20/06/2016;16:55;MC
2309771;3N;E90;0;1577;20/06/2016;20:15;MC;1018;20/06/2016;21:00;MC
2309772;MP;321;0;1535;20/06/2016;17:20;MC;1022;20/06/2016;18:15;MC
2309774;MP;320;0;1341;20/06/2016;11:55;MC;1012;20/06/2016;13:25;MC
2309775;MP;321;0;1295;20/06/2016;18:05;MC;1032;20/06/2016;19:00;MC
2309776;MP;319;0;1351;20/06/2016;08:50;MC;1024;20/06/2016;09:40;MC
2309778;MP;321;0;1069;20/06/2016;16:55;MC;1080;20/06/2016;18:15;MC
2309779;MP;320;0;1139;20/06/2016;12:10;MC;1082;20/06/2016;13:10;MC
2309780;MP;318;0;7645;20/06/2016;16:25;MC;1100;20/06/2016;17:15;MC
2309781;MP;319;2;1745;19/06/2016;21:40;MC;1084;20/06/2016;07:15;MC
2309783;3N;E70;0;7757;20/06/2016;20:00;MC;1092;20/06/2016;20:45;MC
2309784;MP;319;0;1591;20/06/2016;18:10;MC;1088;20/06/2016;19:10;MC
2309785;MP;318;2;1561;19/06/2016;17:45;MC;1056;20/06/2016;07:30;MC
2309788;MP;320;0;1321;20/06/2016;12:05;MC;1060;20/06/2016;13:20;MC
2309789;MP;318;2;1035;19/06/2016;21:50;MC;1066;20/06/2016;07:20;MC
2309791;MP;321;0;1641;20/06/2016;15:00;MC;1062;20/06/2016;16:00;MC
2309793;MP;320;0;1497;20/06/2016;11:45;MC;1064;20/06/2016;12:35;MC
2309794;GP;777;2;909;20/06/2016;07:10;LC;958;20/06/2016;11:20;LC
2309795;GP;777;0;457;20/06/2016;08:00;LC;976;20/06/2016;10:40;LC
2309796;GP;777;0;943;20/06/2016;14:00;LC;946;20/06/2016;16:35;LC
2309797;MP;319;2;1049;19/06/2016;21:20;MC;1000;20/06/2016;07:15;MC
2309799;3N;E90;0;7535;20/06/2016;16:10;MC;1006;20/06/2016;18:30;MC
2309800;3N;E70;0;1725;20/06/2016;07:55;MC;1010;20/06/2016;08:35;MC
2309801;MP;321;0;1625;20/06/2016;19:20;MC;1004;20/06/2016;20:35;MC
2309802;GP;350;2;183;20/06/2016;14:20;LC;990;20/06/2016;23:25;LC
2309803;3N;E70;0;1311;20/06/2016;08:15;MC;1192;20/06/2016;09:05;MC
2309804;MP;320;0;1301;20/06/2016;15:00;MC;1194;20/06/2016;16:15;MC
2309805;3N;E90;0;1507;20/06/2016;16:05;MC;1202;20/06/2016;16:45;MC
2309806;MP;320;0;1581;20/06/2016;14:30;MC;1196;20/06/2016;15:20;MC
2309807;MP;319;0;1259;20/06/2016;17:50;MC;1180;20/06/2016;19:05;MC
2309808;MP;320;0;1327;20/06/2016;08:45;MC;1178;20/06/2016;09:40;MC
2309809;MP;319;2;7633;19/06/2016;22:20;MC;1212;20/06/2016;07:20;MC
2309811;MP;321;2;1063;19/06/2016;22:05;MC;1204;20/06/2016;07:15;MC
2309813;MP;319;2;1755;19/06/2016;22:15;MC;1164;20/06/2016;08:00;MC
2309815;3N;E70;0;7753;20/06/2016;12:20;MC;1186;20/06/2016;13:00;MC
2309817;MP;320;0;1889;20/06/2016;17:20;MC;1168;20/06/2016;18:20;MC
2309818;MP;319;2;1023;19/06/2016;22:20;MC;1232;20/06/2016;07:15;MC
2309822;MP;320;0;1227;20/06/2016;19:55;MC;1242;20/06/2016;20:45;MC
2309823;MP;318;0;1615;20/06/2016;16:35;MC;1238;20/06/2016;17:25;MC
2309824;3N;E90;0;1275;20/06/2016;09:05;MC;1218;20/06/2016;12:35;MC
2309825;3N;E70;0;1011;20/06/2016;12:00;MC;1210;20/06/2016;12:40;MC
2309826;MP;318;2;1189;19/06/2016;22:20;MC;1228;20/06/2016;07:30;MC
2309828;MP;320;1;7627;20/06/2016;13:25;MC;1226;20/06/2016;15:40;MC
2309829;MP;318;0;7733;20/06/2016;19:45;MC;1122;20/06/2016;21:00;MC
2309830;MP;318;2;1315;19/06/2016;22:15;MC;1126;20/06/2016;07:25;MC
2309832;MP;320;0;1305;20/06/2016;19:55;MC;1124;20/06/2016;20:50;MC
2309833;3N;E90;0;1487;20/06/2016;19:40;MC;1106;20/06/2016;20:30;MC
2309834;MP;318;2;1047;19/06/2016;21:30;MC;1114;20/06/2016;07:35;MC
2309837;3N;E90;0;1219;20/06/2016;16:00;MC;1118;20/06/2016;16:40;MC
2309839;MP;320;0;1065;20/06/2016;16:00;MC;1120;20/06/2016;17:30;MC
2309840;MP;318;0;1843;20/06/2016;13:15;MC;1142;20/06/2016;15:00;MC
2309841;MP;319;0;1045;20/06/2016;18:05;MC;1144;20/06/2016;19:30;MC
2309842;MP;320;0;1263;20/06/2016;15:50;MC;1140;20/06/2016;16:45;MC
2309843;MP;319;0;1695;20/06/2016;08:55;MC;1150;20/06/2016;09:50;MC
2309845;MP;318;0;1029;20/06/2016;08:45;MC;1146;20/06/2016;09:40;MC
2309848;MP;320;0;1511;20/06/2016;19:55;MC;1134;20/06/2016;20:50;MC
2309850;MP;320;2;1195;19/06/2016;22:05;MC;1138;20/06/2016;07:15;MC
2309851;MP;320;0;1179;20/06/2016;15:05;MC;1342;20/06/2016;16:00;MC
2309852;MP;319;0;1549;20/06/2016;19:55;MC;1350;20/06/2016;21:00;MC
2309853;MP;321;0;1401;20/06/2016;09:10;MC;1348;20/06/2016;10:05;MC
2309854;MP;320;0;7669;20/06/2016;11:05;MC;1346;20/06/2016;12:35;MC
2309855;MP;320;0;1141;20/06/2016;20:00;MC;1326;20/06/2016;21:00;MC
2309856;MP;318;0;1723;20/06/2016;14:15;MC;1328;20/06/2016;15:25;MC
2309857;3N;E70;0;7751;20/06/2016;08:00;MC;1324;20/06/2016;08:50;MC
2309858;3N;E70;0;7677;20/06/2016;07:50;MC;1338;20/06/2016;08:30;MC
2309859;MP;320;2;1101;19/06/2016;22:20;MC;1340;20/06/2016;07:50;MC
2309860;MP;320;2;1051;19/06/2016;22:15;MC;1394;20/06/2016;07:15;MC
2309862;3N;E70;0;1211;20/06/2016;16:05;MC;1392;20/06/2016;16:45;MC
2309863;MP;319;0;1465;20/06/2016;17:35;MC;1390;20/06/2016;18:50;MC
2309864;MP;318;0;1147;20/06/2016;15:10;MC;1404;20/06/2016;16:05;MC
2309865;MP;321;0;1823;20/06/2016;20:00;MC;1400;20/06/2016;20:50;MC
2309866;3N;E70;0;1273;20/06/2016;14:40;MC;1372;20/06/2016;15:25;MC
2309867;3N;E90;0;1477;20/06/2016;12:25;MC;1374;20/06/2016;13:45;MC
2309868;MP;319;0;1589;20/06/2016;20:00;MC;1354;20/06/2016;21:10;MC
2309869;MP;319;0;1597;20/06/2016;19:40;MC;1358;20/06/2016;20:45;MC
2309870;MP;318;0;1267;20/06/2016;08:55;MC;1366;20/06/2016;10:05;MC
2309871;MP;320;0;1185;20/06/2016;19:40;MC;1380;20/06/2016;20:30;MC
2309872;MP;321;2;1043;19/06/2016;21:40;MC;1382;20/06/2016;07:25;MC
2309874;3N;E90;0;1407;20/06/2016;18:55;MC;1376;20/06/2016;21:00;MC
2309875;3N;E70;0;1473;20/06/2016;09:00;MC;1272;20/06/2016;10:00;MC
2309876;3N;E90;0;1319;20/06/2016;18:35;MC;1274;20/06/2016;19:15;MC
2309877;3N;E70;0;1193;20/06/2016;11:55;MC;1264;20/06/2016;12:35;MC
2309878;MP;318;0;1667;20/06/2016;19:55;MC;1266;20/06/2016;20:50;MC
2309879;MP;321;0;1383;20/06/2016;11:45;MC;1294;20/06/2016;12:40;MC
2309880;MP;319;0;1897;20/06/2016;14:20;MC;1280;20/06/2016;16:10;MC
2309881;MP;319;0;1845;20/06/2016;09:20;MC;1284;20/06/2016;10:15;MC
2309882;3N;E70;0;1339;20/06/2016;12:10;MC;1292;20/06/2016;12:55;MC
2309883;MP;320;0;1347;20/06/2016;18:10;MC;1246;20/06/2016;19:20;MC
2309884;MP;320;0;1135;20/06/2016;08:50;MC;1262;20/06/2016;09:50;MC
2309885;MP;320;0;1247;20/06/2016;09:00;MC;1300;20/06/2016;09:55;MC
2309886;MP;318;0;1829;20/06/2016;17:05;MC;1248;20/06/2016;17:55;MC
